WESD,GHI,PRCP,SNWD,TAVG,DISCHRG_LAG,DISCHRG
0.0,198.21,0.0,0.0,11.1,268.38,279.46
0.0,210.46,0.0,0.0,12.1,279.46,253.01
0.0,213.08,0.0,0.0,11.2,253.01,268.67
0.0,278.88,0.0,0.0,10.6,268.67,261.72
0.0,279.75,0.0,0.0,11.7,261.72,267.81
0.0,275.25,0.0,0.0,13.8,267.81,260.49
0.0,219.5,0.0,0.0,13.2,260.49,232.72
0.0,105.25,0.0,0.0,11.0,232.72,229.12
0.0,176.17,0.0,0.0,12.6,229.12,221.78
0.0,242.58,0.0,0.0,13.3,221.78,246.43
0.0,252.96,0.0,0.0,12.2,246.43,256.55
0.0,235.25,0.0,0.0,13.0,256.55,280.88
0.0,256.62,0.0,0.0,12.0,280.88,316.47
0.0,248.21,0.0,0.0,12.2,316.47,279.23
0.0,65.96,0.0,0.0,10.1,279.23,258.43
0.0,214.88,7.6,0.0,11.0,258.43,232.39
0.0,71.46,7.6,0.0,9.0,232.39,208.46
0.0,52.75,0.0,0.0,8.0,208.46,283.13
0.0,111.54,0.0,0.0,7.7,283.13,272.2
0.0,182.17,0.0,0.0,8.1,272.2,399.71
0.0,182.58,2.5,0.0,8.6,399.71,389.77
0.0,133.42,2.5,0.0,8.8,389.77,362.96
0.0,53.62,12.7,0.0,7.9,362.96,349.51
0.0,114.5,0.0,0.0,9.5,349.51,320.54
0.0,37.75,10.2,0.0,7.1,320.54,336.2
0.0,42.42,0.0,0.0,5.9,336.2,354.31
0.0,50.79,7.6,0.0,5.6,354.31,388.0
0.0,130.33,0.0,0.0,6.6,388.0,377.62
0.0,96.12,0.0,0.0,7.3,377.62,463.84
0.0,151.33,2.5,0.0,6.3,463.84,549.08
0.0,114.67,5.1,0.0,8.3,549.08,555.39
0.0,52.25,0.0,0.0,7.0,555.39,571.97
0.0,177.21,0.0,0.0,7.5,571.97,575.16
0.0,185.29,2.5,0.0,7.9,575.16,564.71
0.0,108.17,5.1,0.0,5.5,564.71,552.27
0.0,90.0,7.6,0.0,2.2,552.27,455.31
7.6,35.08,7.6,229.0,-2.8,455.31,437.23
10.2,88.71,5.1,203.0,-2.8,437.23,530.32
2.5,110.67,0.0,127.0,-2.5,530.32,558.25
5.1,117.96,5.1,102.0,-3.0,558.25,540.61
5.1,121.5,5.1,102.0,-1.6,540.61,454.72
2.5,50.79,5.1,76.0,1.0,454.72,533.92
5.1,66.71,2.5,51.0,1.1,533.92,651.85
2.5,91.17,2.5,25.0,2.4,651.85,721.31
2.5,175.08,0.0,25.0,2.1,721.31,814.61
2.5,51.96,15.2,25.0,4.5,814.61,790.3
10.2,123.25,0.0,76.0,1.5,790.3,839.39
10.2,145.92,0.0,76.0,-4.0,839.39,826.76
10.2,170.38,0.0,76.0,-4.3,826.76,796.76
10.2,167.71,0.0,76.0,-2.8,796.76,841.57
15.2,141.96,5.1,76.0,-0.1,841.57,854.49
20.3,37.5,5.1,76.0,1.0,854.49,866.49
20.3,134.92,0.0,76.0,0.7,866.49,880.03
20.3,96.92,5.1,76.0,1.8,880.03,868.12
17.8,56.62,10.2,51.0,4.9,868.12,869.18
20.3,27.46,20.3,51.0,2.8,869.18,885.08
22.9,66.46,7.6,76.0,1.2,885.08,912.98
27.9,58.92,2.5,76.0,1.0,912.98,898.38
38.1,20.04,12.7,203.0,-0.5,898.38,890.62
55.9,17.96,17.8,254.0,0.3,890.62,904.52
50.8,101.75,0.0,203.0,3.5,904.52,914.69
45.7,132.5,0.0,203.0,1.4,914.69,911.8
45.7,48.83,2.5,178.0,1.9,911.8,888.26
43.2,26.75,0.0,178.0,2.4,888.26,815.32
40.6,56.71,0.0,152.0,-1.3,815.32,738.95
38.1,112.79,0.0,152.0,-3.5,738.95,781.37
55.9,68.58,10.2,203.0,-4.9,781.37,770.69
55.9,132.54,0.0,203.0,-11.2,770.69,656.01
55.9,111.21,0.0,203.0,-9.6,656.01,605.6
55.9,109.0,0.0,203.0,-5.6,605.6,644.86
55.9,117.92,0.0,203.0,-5.8,644.86,652.94
55.9,87.46,0.0,203.0,-0.3,652.94,579.58
55.9,88.79,0.0,203.0,0.7,579.58,602.84
55.9,66.96,0.0,178.0,2.2,602.84,581.64
55.9,85.62,0.0,178.0,0.7,581.64,576.48
55.9,113.92,0.0,203.0,-0.7,576.48,605.24
55.9,94.33,0.0,203.0,-2.9,605.24,565.89
66.0,75.33,2.5,203.0,0.7,565.89,525.93
66.0,56.0,0.0,203.0,1.9,525.93,478.79
66.0,100.0,0.0,203.0,1.0,478.79,429.65
66.0,69.46,0.0,203.0,-2.4,429.65,452.3
76.2,21.83,7.6,254.0,-0.6,452.3,466.22
76.2,61.58,0.0,203.0,-1.5,466.22,441.92
76.2,62.42,0.0,203.0,-2.1,441.92,425.28
76.2,13.88,2.5,279.0,-1.1,425.28,394.61
86.4,26.38,10.2,330.0,-0.6,394.61,354.84
94.0,15.92,15.2,254.0,2.1,354.84,403.6
86.4,24.21,0.0,254.0,1.7,403.6,406.38
94.0,16.54,7.6,254.0,1.0,406.38,384.67
94.0,87.04,0.0,254.0,-3.0,384.67,360.24
94.0,84.67,0.0,254.0,-5.9,360.24,315.11
94.0,83.88,0.0,254.0,-6.0,315.11,292.02
91.4,13.88,0.0,305.0,-2.8,292.02,252.78
88.9,66.88,0.0,305.0,-2.1,252.78,281.86
88.9,61.0,0.0,305.0,-5.8,281.86,358.97
91.4,24.33,0.0,330.0,-9.9,358.97,365.61
94.0,31.38,0.0,330.0,-8.7,365.61,362.84
96.5,76.38,0.0,356.0,-11.1,362.84,319.32
106.7,73.54,2.5,330.0,-8.5,319.32,279.63
106.7,52.25,0.0,356.0,-8.0,279.63,259.48
