WESD,GHI,PRCP,SNWD,TAVG,DISCHRG_LAG,DISCHRG
2250.4,305.29,0.0,4089.0,6.8,2.77,2.7
2245.4,190.29,5.1,4064.0,2.8,2.7,2.67
2245.4,268.12,0.0,4013.0,3.4,2.67,2.62
2245.4,305.96,0.0,3962.0,5.5,2.62,2.53
2245.4,210.38,0.0,3962.0,2.2,2.53,2.46
2245.4,161.33,22.9,3937.0,2.7,2.46,2.6
2247.9,261.5,10.2,3937.0,2.2,2.6,2.81
2245.4,188.12,2.5,3886.0,3.4,2.81,2.52
2242.8,222.33,15.2,3861.0,3.2,2.52,3.03
2237.7,278.46,5.1,3861.0,3.6,3.03,2.76
2240.3,197.04,10.2,3810.0,2.9,2.76,3.32
2235.2,267.96,0.0,3785.0,6.1,3.32,2.93
2232.7,144.42,10.2,3734.0,8.8,2.93,2.72
2230.1,232.29,2.5,3683.0,1.7,2.72,2.66
2227.6,271.17,2.5,3683.0,3.4,2.66,2.46
2227.6,137.12,17.8,3658.0,3.2,2.46,3.22
2225.0,245.92,12.7,3683.0,-0.1,3.22,5.21
2212.3,237.62,0.0,3683.0,2.8,5.21,4.79
2212.3,216.67,5.1,3632.0,6.5,4.79,4.07
2209.8,246.58,10.2,3658.0,0.5,4.07,3.68
2204.7,334.38,0.0,3632.0,4.8,3.68,3.28
2202.2,351.46,0.0,3531.0,8.7,3.28,3.0
2199.6,328.21,0.0,3429.0,10.9,3.0,2.77
2194.6,314.71,0.0,3327.0,11.7,2.77,2.61
2148.8,235.79,0.0,3277.0,8.1,2.61,2.5
2133.6,162.46,10.2,3251.0,4.5,2.5,2.55
2113.3,242.58,7.6,3200.0,3.3,2.55,2.98
2095.5,237.75,0.0,3150.0,3.4,2.98,2.91
2077.7,249.25,2.5,3150.0,4.7,2.91,2.65
2090.4,175.96,20.3,3099.0,5.8,2.65,2.61
2065.0,207.42,5.1,3023.0,4.9,2.61,3.52
2047.2,199.5,0.0,2972.0,5.4,3.52,3.15
2032.0,173.08,0.0,2921.0,3.9,3.15,2.92
2021.8,165.0,10.2,2946.0,3.0,2.92,2.77
2044.7,282.96,12.7,2997.0,0.5,2.77,2.85
2044.7,219.5,15.2,2972.0,0.9,2.85,2.91
2042.2,248.42,5.1,2997.0,2.6,2.91,2.77
2039.6,264.71,0.0,2921.0,6.7,2.77,2.64
2034.5,207.58,5.1,2896.0,6.5,2.64,2.59
2001.5,258.25,2.5,2794.0,6.5,2.59,2.59
1968.5,352.88,0.0,2769.0,11.4,2.59,2.43
1938.0,340.0,0.0,2692.0,14.7,2.43,2.31
1887.2,292.0,0.0,2540.0,15.7,2.31,2.19
1864.4,136.0,33.0,2515.0,8.6,2.19,2.33
1851.7,165.5,2.5,2489.0,2.1,2.33,2.35
1831.3,278.42,0.0,2438.0,4.2,2.35,2.13
1805.9,290.17,0.0,2413.0,6.7,2.13,2.02
1775.5,332.96,0.0,2337.0,6.5,2.02,1.93
1762.8,179.04,0.0,2311.0,5.2,1.93,1.88
1737.4,231.54,0.0,2286.0,7.2,1.88,1.82
1729.7,225.88,5.1,2235.0,2.7,1.82,1.91
1727.2,272.62,7.6,2235.0,2.1,1.91,2.15
1709.4,277.71,2.5,2184.0,2.3,2.15,2.24
1689.1,180.33,38.1,2134.0,5.1,2.24,3.36
1645.9,253.58,0.0,2083.0,9.1,3.36,3.48
1628.1,184.67,5.1,2032.0,8.7,3.48,3.15
1605.3,128.5,5.1,1956.0,6.0,3.15,3.03
1592.6,238.79,7.6,1956.0,2.4,3.03,3.43
1595.1,243.12,7.6,1956.0,2.7,3.43,4.46
1567.2,169.96,30.5,1930.0,3.3,4.46,6.25
1562.1,213.58,2.5,1880.0,3.3,6.25,8.5
1536.7,191.62,0.0,1778.0,5.4,8.5,6.44
1485.9,342.29,0.0,1753.0,10.7,6.44,5.09
1445.3,327.79,0.0,1626.0,13.8,5.09,4.4
1409.7,186.5,5.1,1549.0,9.5,4.4,3.94
1360.18,215.98,3.82,1460.25,10.12,3.94,3.59
1310.65,245.46,2.55,1371.5,10.75,3.59,3.24
1261.12,274.94,1.28,1282.75,11.38,3.24,2.89
1211.6,304.42,0.0,1194.0,12.0,2.89,2.54
1158.2,361.12,0.0,1168.0,13.0,2.54,2.45
1104.9,357.5,0.0,1118.0,13.3,2.45,2.3
1059.2,304.25,2.5,1041.0,6.7,2.3,2.21
1054.1,197.04,2.5,991.0,4.3,2.21,2.2
998.2,288.33,0.0,864.0,8.2,2.2,2.07
970.3,235.58,5.1,762.0,5.4,2.07,1.99
944.9,211.96,5.1,813.0,4.3,1.99,2.03
932.2,173.46,0.0,711.0,4.9,2.03,2.0
904.2,266.25,0.0,762.0,7.2,2.0,1.86
843.3,264.0,0.0,686.0,7.8,1.86,1.78
795.0,337.79,0.0,508.0,8.8,1.78,1.72
749.3,326.67,0.0,457.0,8.5,1.72,1.65
703.6,259.46,0.0,381.0,6.6,1.65,1.68
657.9,320.12,0.0,305.0,8.0,1.68,1.67
647.7,176.96,0.0,254.0,7.8,1.67,1.6
594.4,356.79,0.0,203.0,10.5,1.6,1.53
561.3,320.5,0.0,102.0,10.9,1.53,1.46
508.0,312.67,0.0,0.0,8.6,1.46,1.44
469.9,357.71,0.0,0.0,9.4,1.44,1.38
429.3,365.62,0.0,0.0,12.5,1.38,1.32
378.5,353.38,0.0,0.0,13.9,1.32,1.27
325.1,330.71,0.0,0.0,13.3,1.27,1.24
297.2,241.12,0.0,0.0,9.2,1.24,1.22
246.4,348.96,0.0,0.0,12.6,1.22,1.19
185.4,350.21,0.0,0.0,15.5,1.19,1.15
88.9,352.54,0.0,0.0,18.2,1.15,1.13
50.8,348.21,0.0,0.0,15.8,1.13,1.11
0.0,326.83,0.0,0.0,12.5,1.11,1.09
0.0,324.62,0.0,0.0,10.0,1.09,1.08
0.0,158.25,0.0,0.0,6.5,1.08,1.07
0.0,324.46,0.0,0.0,11.4,1.07,1.04
0.0,349.79,0.0,0.0,18.8,1.04,1.0
0.0,346.38,0.0,0.0,20.9,1.0,0.97
0.0,339.58,0.0,0.0,16.7,0.97,0.94
0.0,330.67,0.0,0.0,18.6,0.94,0.92
0.0,330.04,0.0,0.0,22.2,0.92,0.9
0.0,327.79,5.1,0.0,17.7,0.9,0.87
0.0,195.17,5.1,0.0,12.3,0.87,0.87
0.0,323.33,0.0,0.0,12.7,0.87,0.87
0.0,273.42,0.0,0.0,11.7,0.87,0.85
0.0,333.83,0.0,0.0,14.2,0.85,0.84
0.0,328.04,0.0,0.0,13.6,0.84,0.82
0.0,192.71,0.0,0.0,7.2,0.82,0.86
0.0,267.08,0.0,0.0,8.6,0.86,0.83
0.0,168.71,0.0,0.0,8.1,0.83,0.8
0.0,313.58,0.0,0.0,10.9,0.8,0.79
0.0,321.17,0.0,0.0,14.5,0.79,0.76
0.0,315.58,0.0,0.0,10.5,0.76,0.75
0.0,217.38,0.0,0.0,5.6,0.75,0.74
0.0,294.29,0.0,0.0,7.9,0.74,0.73
0.0,315.38,0.0,0.0,13.8,0.73,0.71
0.0,315.58,0.0,0.0,20.7,0.71,0.7
0.0,265.25,0.0,0.0,22.2,0.7,0.68
0.0,283.67,0.0,0.0,20.4,0.68,0.66
0.0,299.0,0.0,0.0,16.9,0.66,0.66
0.0,297.71,0.0,0.0,14.3,0.66,0.66
0.0,209.88,0.0,0.0,12.9,0.66,0.66
0.0,104.54,20.3,0.0,10.9,0.66,0.8
0.0,283.38,0.0,0.0,9.6,0.8,0.9
0.0,294.75,0.0,0.0,13.3,0.9,0.71
0.0,274.75,0.0,0.0,10.9,0.71,0.66
0.0,282.54,0.0,0.0,10.5,0.66,0.65
0.0,293.96,0.0,0.0,10.6,0.65,0.63
0.0,291.79,0.0,0.0,10.9,0.63,0.62
0.0,287.5,0.0,0.0,13.0,0.62,0.61
0.0,202.58,2.5,0.0,8.0,0.61,0.61
0.0,278.12,0.0,0.0,8.2,0.61,0.6
0.0,138.83,0.0,0.0,7.3,0.6,0.6
0.0,274.62,0.0,0.0,13.5,0.6,0.59
0.0,269.83,0.0,0.0,14.1,0.59,0.58
0.0,270.33,0.0,0.0,17.8,0.58,0.57
0.0,250.21,0.0,0.0,19.2,0.57,0.56
0.0,230.71,0.0,0.0,13.1,0.56,0.56
0.0,259.04,0.0,0.0,15.6,0.56,0.57
0.0,239.0,0.0,0.0,13.2,0.57,0.54
0.0,262.96,0.0,0.0,11.3,0.54,0.52
0.0,257.04,0.0,0.0,15.3,0.52,0.51
0.0,253.33,0.0,0.0,18.3,0.51,0.5
0.0,235.33,0.0,0.0,15.4,0.5,0.5
0.0,223.96,0.0,0.0,13.0,0.5,0.52
0.0,209.46,0.0,0.0,15.1,0.52,0.53
0.0,138.29,0.0,0.0,14.4,0.53,0.53
0.0,130.92,0.0,0.0,15.8,0.53,0.55
0.0,189.83,0.0,0.0,15.5,0.55,0.53
0.0,190.25,2.5,0.0,14.1,0.53,0.52
0.0,63.71,2.5,0.0,9.3,0.52,0.54
0.0,90.08,7.6,0.0,8.2,0.54,0.87
0.0,213.58,0.0,0.0,8.6,0.87,0.68
0.0,144.79,0.0,0.0,9.4,0.68,0.59
0.0,152.96,5.1,0.0,9.1,0.59,0.56
0.0,68.96,66.0,0.0,7.9,0.56,2.57
0.0,107.62,20.3,0.0,5.5,2.57,4.15
0.0,78.46,35.6,0.0,4.9,4.15,3.43
0.0,82.92,2.5,0.0,4.2,3.43,3.05
0.0,197.04,0.0,0.0,7.3,3.05,2.49
0.0,209.58,0.0,0.0,16.6,2.49,1.88
0.0,208.54,0.0,0.0,18.0,1.88,1.58
0.0,184.04,0.0,0.0,17.5,1.58,1.36
0.0,191.38,0.0,0.0,17.9,1.36,1.2
0.0,195.5,0.0,0.0,16.6,1.2,1.1
0.0,195.62,0.0,0.0,13.7,1.1,1.03
0.0,189.21,0.0,0.0,10.1,1.03,0.98
0.0,187.71,0.0,0.0,12.8,0.98,0.93
0.0,184.08,0.0,0.0,15.8,0.93,0.89
0.0,177.46,0.0,0.0,14.2,0.89,0.85
0.0,108.0,5.1,0.0,9.4,0.85,0.83
0.0,156.25,0.0,0.0,9.2,0.83,0.82
15.2,58.08,55.9,152.0,2.9,0.82,3.57
20.3,59.58,81.3,76.0,3.1,3.57,4.81
5.1,151.96,0.0,0.0,2.7,4.81,8.74
10.2,48.0,50.8,0.0,3.5,8.74,5.78
12.7,90.79,10.2,0.0,1.6,5.78,5.07
10.2,156.04,0.0,0.0,3.2,5.07,3.85
2.5,60.5,30.5,0.0,6.2,3.85,3.17
5.1,130.33,0.0,0.0,3.3,3.17,2.9
5.1,79.67,43.2,0.0,5.4,2.9,2.99
5.1,102.38,0.0,0.0,4.1,2.99,3.28
5.1,68.38,7.6,0.0,1.8,3.28,2.97
7.6,80.88,5.1,51.0,-0.7,2.97,2.68
15.2,135.29,0.0,51.0,-1.4,2.68,2.41
20.3,36.75,73.7,25.0,1.0,2.41,2.24
30.5,50.38,0.0,25.0,-2.6,2.24,2.55
101.6,145.54,0.0,25.0,-4.3,2.55,2.25
99.1,124.96,0.0,25.0,0.7,2.25,2.1
73.7,139.21,0.0,25.0,4.0,2.1,1.97
58.4,122.38,0.0,25.0,6.8,1.97,1.85
50.8,134.62,0.0,25.0,7.7,1.85,1.76
40.6,61.67,5.1,25.0,2.4,1.76,1.82
38.1,119.58,0.0,25.0,5.6,1.82,1.68
27.9,128.25,0.0,25.0,12.0,1.68,1.6
20.3,127.33,0.0,25.0,11.4,1.6,1.52
7.6,32.08,50.8,0.0,8.4,1.52,2.05
0.0,30.29,25.4,0.0,7.6,2.05,4.05
12.7,28.08,27.9,76.0,2.9,4.05,12.57
20.3,44.79,17.8,127.0,0.1,12.57,15.14
27.9,33.83,10.2,203.0,-3.6,15.14,9.84
25.4,44.79,0.0,152.0,-5.1,9.84,6.59
40.6,60.25,10.2,203.0,-4.2,6.59,5.01
78.7,34.62,17.8,483.0,-2.3,5.01,4.83
78.7,55.21,22.9,457.0,-3.8,4.83,4.6
88.9,46.67,5.1,533.0,-2.3,4.6,4.27
144.8,35.58,33.0,838.0,-1.7,4.27,19.58
180.3,34.92,45.7,965.0,-2.0,19.58,15.67
223.5,37.71,20.3,1143.0,-0.1,15.67,21.11
198.1,28.54,40.6,991.0,3.0,21.11,19.64
200.7,40.58,12.7,787.0,4.5,19.64,16.31
238.8,26.92,15.2,1016.0,-0.4,16.31,18.43
279.4,35.46,15.2,1143.0,-1.7,18.43,22.07
287.0,85.83,30.5,1067.0,-0.4,22.07,16.16
294.6,96.62,0.0,1041.0,0.0,16.16,11.51
315.0,36.62,7.6,1143.0,1.0,11.51,8.9
327.7,31.04,17.8,1118.0,-1.6,8.9,7.57
348.0,25.92,5.1,1168.0,-0.6,7.57,6.97
365.8,47.38,22.9,1219.0,-2.1,6.97,7.61
373.4,53.54,2.5,1168.0,-1.3,7.61,7.1
378.5,81.58,0.0,1219.0,-0.2,7.1,6.39
386.1,75.62,5.1,1219.0,-0.4,6.39,5.72
391.2,87.42,0.0,1168.0,2.0,5.72,5.09
426.7,37.42,17.8,1346.0,-1.8,5.09,6.53
431.8,83.21,5.1,1321.0,-1.1,6.53,6.17
434.3,84.5,0.0,1321.0,5.0,6.17,5.59
436.9,57.88,0.0,1295.0,4.0,5.59,4.94
439.4,82.46,0.0,1270.0,6.8,4.94,4.38
442.0,82.46,2.5,1245.0,5.5,4.38,4.01
447.0,42.79,2.5,1245.0,1.7,4.01,3.73
444.5,35.92,0.0,1168.0,6.9,3.73,3.45
439.4,32.21,10.2,1067.0,6.1,3.45,3.52
426.7,54.46,5.1,965.0,-0.5,3.52,3.92
431.8,36.83,0.0,991.0,-2.0,3.92,3.55
439.4,43.79,5.1,1016.0,-3.9,3.55,3.55
447.0,71.33,2.5,1092.0,-3.4,3.55,3.35
467.4,29.92,15.2,1194.0,-1.1,3.35,3.47
477.5,42.46,10.2,1219.0,-1.6,3.47,3.62
502.9,33.08,15.2,1397.0,-0.7,3.62,4.35
533.4,22.08,7.6,1524.0,0.2,4.35,8.37
566.4,49.04,12.7,1549.0,-1.5,8.37,15.47
596.9,20.71,30.5,1778.0,-0.7,15.47,12.92
668.0,23.96,76.2,1829.0,0.4,12.92,15.19
660.4,30.42,17.8,1753.0,1.0,15.19,24.58
688.3,21.83,30.5,1651.0,2.0,24.58,17.84
683.3,24.46,5.1,1575.0,-4.3,17.84,15.38
685.8,70.79,10.2,1549.0,-0.5,15.38,11.14
688.3,66.83,0.0,1524.0,4.6,11.14,8.63
708.7,23.79,2.5,1651.0,2.3,8.63,7.26
726.4,23.12,10.2,1753.0,-1.3,7.26,7.83
736.6,43.75,17.8,1676.0,-0.8,7.83,7.67
739.1,74.62,0.0,1829.0,-0.8,7.67,6.82
762.0,27.42,17.8,1905.0,-0.9,6.82,5.96
817.9,24.08,30.5,2159.0,-0.6,5.96,11.64
856.0,41.79,38.1,2108.0,0.0,11.64,25.67
896.6,21.13,22.9,2286.0,1.4,25.67,19.71
970.3,21.75,15.2,2540.0,0.4,19.71,26.87
998.2,24.21,0.0,2769.0,-1.0,26.87,50.65
1049.0,26.62,104.1,2946.0,0.2,50.65,43.27
1071.9,23.08,0.0,2997.0,-1.3,43.27,32.55
1087.1,40.25,48.3,2870.0,0.1,32.55,32.65
1097.3,35.12,0.0,2870.0,-0.6,32.65,22.58
1110.0,36.33,0.0,2769.0,-1.2,22.58,15.7
1110.0,67.83,0.0,2819.0,-1.9,15.7,11.74
1117.6,63.0,20.3,2769.0,1.3,11.74,9.54
1140.5,25.58,15.2,2870.0,1.3,9.54,9.44
1099.8,22.5,96.5,2591.0,4.1,9.44,36.26
1168.4,29.38,12.7,2515.0,-2.4,36.26,48.16
1160.8,80.42,0.0,2540.0,2.4,48.16,23.92
1158.2,72.46,10.2,2540.0,1.5,23.92,15.9
1150.6,74.83,0.0,2540.0,1.1,15.9,11.76
1163.3,56.83,12.7,2515.0,0.3,11.76,9.45
1158.2,95.38,2.5,2388.0,-1.7,9.45,7.84
1160.8,81.08,0.0,2464.0,-0.3,7.84,6.75
1163.3,51.62,0.0,2515.0,0.1,6.75,6.02
1173.5,51.25,12.7,2515.0,-0.7,6.02,5.45
1173.5,66.88,0.0,2515.0,-2.8,5.45,4.93
1173.5,97.5,2.5,2565.0,-3.7,4.93,4.51
1183.6,39.42,2.5,2642.0,-4.0,4.51,4.29
1183.6,54.08,7.6,2642.0,-5.4,4.29,4.03
1191.3,41.79,0.0,2667.0,-6.5,4.03,3.76
1196.3,60.17,10.2,2769.0,-3.4,3.76,3.63
1196.3,46.21,5.1,2794.0,-1.0,3.63,3.76
1198.9,69.17,0.0,2794.0,-3.2,3.76,3.49
1204.0,36.67,2.5,2819.0,-0.5,3.49,3.69
1211.6,36.75,7.6,2819.0,1.8,3.69,4.59
1224.3,43.38,5.1,2642.0,1.8,4.59,16.43
1249.7,49.62,12.7,2896.0,-2.3,16.43,25.84
1252.2,75.0,20.3,2921.0,-2.7,25.84,17.79
1267.5,71.58,2.5,3023.0,-1.6,17.79,12.95
1308.1,101.92,25.4,3073.0,-0.5,12.95,13.69
1351.3,52.04,7.6,3124.0,-2.4,13.69,13.88
1371.6,51.08,7.6,3150.0,-4.2,13.88,14.47
1366.5,51.75,20.3,3124.0,-6.2,14.47,12.06
1364.0,107.71,2.5,3099.0,-6.1,12.06,9.67
1369.1,37.5,2.5,3073.0,-7.7,9.67,7.95
1389.4,61.46,20.3,3327.0,-8.0,7.95,6.82
1437.6,67.46,48.3,3607.0,-12.0,6.82,6.05
1483.4,42.5,45.7,3708.0,-8.5,6.05,5.51
1516.4,67.12,25.4,3835.0,-2.1,5.51,5.26
1600.2,63.33,5.1,4216.0,-1.1,5.26,11.43
1635.8,91.21,30.5,4242.0,-2.4,11.43,14.79
1648.5,93.12,12.7,4267.0,-3.0,14.79,11.8
1671.3,52.62,22.9,4318.0,-2.6,11.8,9.62
1681.5,66.0,10.2,4216.0,-2.6,9.62,8.97
1699.3,76.33,17.8,4343.0,-3.3,8.97,8.05
1747.5,44.71,48.3,4343.0,-0.4,8.05,8.75
1831.3,52.75,83.8,4775.0,-0.8,8.75,40.88
1874.5,84.21,71.1,4953.0,-4.3,40.88,32.62
1879.6,167.46,0.0,4902.0,-4.2,32.62,18.78
1948.2,96.58,43.2,5359.0,-3.4,18.78,14.55
2004.1,99.04,33.0,5309.0,-3.8,14.55,15.21
2009.1,69.38,2.5,5283.0,-4.2,15.21,12.48
2016.8,90.04,2.5,5207.0,-1.0,12.48,9.96
2020.6,130.46,3.8,5131.0,-0.65,9.96,8.72
2024.4,170.88,5.1,5055.0,-0.3,8.72,7.47
2024.4,187.79,0.0,5004.0,1.4,7.47,6.71
2032.0,105.21,7.6,4953.0,2.8,6.71,6.45
2042.2,106.04,10.2,5004.0,0.8,6.45,7.66
2047.2,119.21,5.1,4978.0,-2.2,7.66,7.78
2059.9,97.75,12.7,5105.0,-4.0,7.78,7.66
2065.0,114.71,5.1,5029.0,-3.3,7.66,6.95
2070.1,109.33,5.1,4953.0,-1.9,6.95,6.21
2072.6,141.29,2.5,4928.0,-1.6,6.21,5.59
2077.7,189.54,5.1,4877.0,-1.0,5.59,5.02
2080.3,208.58,2.5,4851.0,0.3,5.02,4.57
2080.3,197.71,0.0,4801.0,4.0,4.57,4.26
2095.5,85.75,15.2,4851.0,0.7,4.26,4.42
2095.5,96.04,0.0,4826.0,-4.7,4.42,4.33
2100.6,196.88,5.1,4775.0,-0.6,4.33,4.0
2105.7,194.21,5.1,4724.0,3.1,4.0,3.77
2115.8,113.21,10.2,4750.0,2.3,3.77,3.94
2128.5,101.25,12.7,4801.0,-1.1,3.94,4.34
2159.0,143.17,30.5,4953.0,-2.0,4.34,5.91
2189.5,105.04,30.5,5055.0,-3.1,5.91,6.43
2220.0,180.17,2.5,5207.0,-2.1,6.43,8.79
2220.0,213.12,0.0,5105.0,-2.6,8.79,7.84
2270.8,115.12,50.8,5258.0,-1.5,7.84,7.37
2283.5,199.04,12.7,5283.0,-0.7,7.37,7.72
2298.7,123.92,15.2,5283.0,-0.4,7.72,7.22
2306.3,232.17,7.6,5182.0,1.6,7.22,6.4
2341.9,117.29,10.2,5334.0,-1.6,6.4,7.27
2336.8,170.88,0.0,5283.0,-4.7,7.27,7.91
2336.8,196.25,0.0,5232.0,-3.3,7.91,6.91
2341.9,254.04,5.1,5156.0,4.3,6.91,6.06
2341.9,260.62,0.0,5055.0,4.8,6.06,5.45
2339.3,256.38,0.0,5004.0,2.1,5.45,4.99
2331.7,242.29,0.0,4953.0,4.0,4.99,4.56
2329.2,212.17,0.0,4877.0,0.1,4.56,4.26
2329.2,264.46,0.0,4851.0,-1.3,4.26,4.02
2326.6,280.88,0.0,4801.0,3.0,4.02,3.77
2339.3,194.42,12.7,4877.0,0.3,3.77,3.58
2341.9,171.12,2.5,4826.0,-2.8,3.58,3.72
2349.5,260.83,7.6,4826.0,-1.5,3.72,3.33
2362.2,180.54,12.7,4851.0,-4.1,3.33,3.4
2362.2,282.54,0.0,4826.0,-2.0,3.4,3.1
2362.2,293.88,0.0,4801.0,1.2,3.1,2.94
2359.7,303.54,0.0,4775.0,1.5,2.94,2.8
2349.5,301.08,0.0,4724.0,5.6,2.8,2.7
2311.4,303.04,0.0,4674.0,7.4,2.7,2.64
2255.5,305.83,0.0,4597.0,8.9,2.64,2.58
2329.2,309.21,0.0,4496.0,10.3,2.58,2.67
2362.2,312.04,0.0,4420.0,8.8,2.67,2.8
2369.8,308.5,0.0,4343.0,6.1,2.8,2.84
2369.8,298.0,0.0,4293.0,6.1,2.84,2.71
2369.8,316.21,0.0,4242.0,6.5,2.71,2.63
2362.2,136.5,0.0,4216.0,2.2,2.63,2.54
2334.3,262.25,0.0,4166.0,3.5,2.54,2.39
2362.2,235.58,15.2,4191.0,1.1,2.39,2.57
2349.5,243.04,5.1,4191.0,0.9,2.57,2.59
2341.9,267.62,5.1,4191.0,1.3,2.59,2.5
2329.2,240.0,2.5,4166.0,2.3,2.5,2.26
2359.7,269.83,0.0,4115.0,6.5,2.26,2.13
2357.1,306.92,0.0,4064.0,10.0,2.13,2.06
2326.6,177.08,5.1,4013.0,5.3,2.06,2.1
2296.2,240.29,0.0,3962.0,2.3,2.1,2.08
2278.4,296.21,0.0,3912.0,2.2,2.08,1.95
2275.8,241.33,2.5,3886.0,2.6,1.95,1.87
2258.1,281.83,2.5,3861.0,4.1,1.87,1.86
2230.1,312.92,0.0,3785.0,8.9,1.86,1.8
2214.9,158.62,0.0,3708.0,7.0,1.8,1.81
2217.4,229.0,0.0,3742.0,-0.8,1.81,2.04
2212.3,141.62,0.0,3776.0,-0.6,2.04,1.83
2212.3,271.62,2.5,3810.0,2.4,1.83,1.75
2214.9,340.04,0.0,3734.0,4.5,1.75,1.66
2214.9,349.88,0.0,3658.0,6.7,1.66,1.6
2214.9,297.29,0.0,3607.0,8.7,1.6,1.55
2197.1,343.08,0.0,3531.0,8.4,1.55,1.52
2176.8,350.0,0.0,3480.0,9.4,1.52,1.48
2161.5,354.08,0.0,3429.0,10.0,1.48,1.45
2146.3,354.5,0.0,3353.0,10.9,1.45,1.4
2136.1,261.25,5.1,3302.0,6.1,1.4,1.38
2136.1,251.83,12.7,3277.0,0.3,1.38,1.59
2133.6,274.46,5.1,3327.0,-0.1,1.59,1.44
2133.6,239.71,7.6,3353.0,0.5,1.44,1.4
2133.6,266.0,0.0,3327.0,3.1,1.4,1.33
2131.1,327.88,0.0,3277.0,5.3,1.33,1.28
2131.1,172.42,2.5,3251.0,3.4,1.28,1.25
2128.5,235.04,17.8,3226.0,3.7,1.25,1.35
2105.7,237.58,5.1,3150.0,4.5,1.35,1.69
2075.2,344.58,0.0,3099.0,6.3,1.69,1.4
2080.3,218.96,20.3,2997.0,3.0,1.4,2.0
2072.6,288.92,5.1,3048.0,2.6,2.0,2.65
2044.7,371.33,0.0,3023.0,8.7,2.65,2.2
2024.4,318.38,0.0,2972.0,11.1,2.2,1.9
1988.8,337.83,0.0,2845.0,13.4,1.9,1.71
1945.6,365.0,0.0,2794.0,17.5,1.71,1.57
1897.4,370.25,0.0,2667.0,16.2,1.57,1.47
1864.4,365.62,0.0,2565.0,11.6,1.47,1.38
1833.9,365.08,0.0,2515.0,7.8,1.38,1.3
1828.8,236.58,17.8,2464.0,2.5,1.3,1.37
1841.5,202.5,7.6,2515.0,0.9,1.37,1.46
1839.0,272.0,15.2,2540.0,2.6,1.46,2.16
1828.8,247.88,0.0,2489.0,3.7,2.16,1.65
1811.0,308.33,0.0,2438.0,4.1,1.65,1.53
1795.8,305.38,0.0,2388.0,3.7,1.53,1.44
1793.2,182.75,7.6,2362.0,4.4,1.44,1.42
1762.8,294.58,0.0,2286.0,8.7,1.42,1.39
1729.7,227.54,20.3,2286.0,8.4,1.39,2.33
1701.8,196.25,0.0,2210.0,7.3,2.33,3.01
1686.6,281.88,0.0,2159.0,5.4,3.01,2.66
1648.5,361.71,0.0,2108.0,8.1,2.66,2.35
1607.8,385.0,0.0,2007.0,11.1,2.35,2.08
1567.2,380.25,0.0,1956.0,11.2,2.08,1.89
1529.1,366.67,0.0,1854.0,10.5,1.89,1.75
1473.2,381.92,0.0,1727.0,14.6,1.75,1.64
1412.2,376.04,0.0,1626.0,17.1,1.64,1.54
1358.9,356.21,0.0,1499.0,14.3,1.54,1.43
1308.1,368.0,0.0,1346.0,13.1,1.43,1.36
1257.3,356.71,0.0,1270.0,13.8,1.36,1.29
1193.8,351.67,0.0,1168.0,17.5,1.29,1.23
1115.1,371.0,0.0,965.0,22.2,1.23,1.18
1018.5,372.33,0.0,762.0,24.4,1.18,1.13
919.5,374.46,0.0,584.0,26.0,1.13,1.08
825.5,371.17,0.0,406.0,26.0,1.08,1.05
756.9,363.38,0.0,254.0,16.6,1.05,1.05
721.4,295.67,0.0,254.0,10.3,1.05,1.07
675.6,341.58,0.0,232.83,10.7,1.07,1.04
607.1,372.25,0.0,211.67,13.1,1.04,0.99
543.6,372.29,0.0,190.5,13.4,0.99,0.96
480.1,371.04,0.0,169.33,13.8,0.96,0.93
414.0,376.08,0.0,148.17,16.8,0.93,0.9
355.6,299.33,0.0,127.0,11.8,0.9,0.88
304.8,369.58,0.0,105.83,11.5,0.88,0.87
231.1,370.21,0.0,84.67,14.6,0.87,0.85
114.3,371.12,0.0,63.5,14.5,0.85,0.82
61.0,371.33,0.0,42.33,14.0,0.82,0.81
27.9,368.04,0.0,21.17,14.7,0.81,0.79
0.0,360.83,0.0,0.0,16.0,0.79,0.77
0.0,368.67,0.0,0.0,14.1,0.77,0.76
0.0,364.33,0.0,0.0,10.6,0.76,0.75
0.0,216.71,0.0,0.0,7.9,0.75,0.75
0.0,354.62,0.0,0.0,11.1,0.75,0.75
0.0,362.12,0.0,0.0,13.3,0.75,0.72
0.0,357.79,0.0,0.0,14.1,0.72,0.7
0.0,361.33,0.0,0.0,10.7,0.7,0.69
0.0,299.12,0.0,0.0,7.5,0.69,0.68
0.0,359.12,0.0,0.0,9.4,0.68,0.67
0.0,351.96,0.0,0.0,11.7,0.67,0.65
0.0,350.33,0.0,0.0,15.4,0.65,0.63
0.0,351.79,0.0,0.0,15.1,0.63,0.62
0.0,350.42,0.0,0.0,15.1,0.62,0.61
0.0,306.17,0.0,0.0,14.1,0.61,0.6
0.0,332.92,0.0,0.0,15.9,0.6,0.59
0.0,343.58,0.0,0.0,19.2,0.59,0.57
0.0,314.25,0.0,0.0,23.2,0.57,0.56
0.0,131.12,0.0,0.0,21.3,0.56,0.56
0.0,234.5,0.0,0.0,18.2,0.56,0.58
0.0,313.12,0.0,0.0,19.1,0.58,0.55
0.0,257.17,0.0,0.0,19.4,0.55,0.54
0.0,318.25,0.0,0.0,18.5,0.54,0.52
