WESD,GHI,PRCP,SNWD,TAVG,DISCHRG_LAG,DISCHRG
1585.0,66.71,5.1,3226.0,3.6,5.18,5.42
1579.9,53.21,0.0,3175.0,3.7,5.42,5.46
1569.7,85.58,0.0,3175.0,6.3,5.46,5.53
1559.6,76.46,0.0,3124.0,3.7,5.53,5.73
1546.9,48.75,27.9,3099.0,4.2,5.73,5.54
1541.8,78.29,0.0,3073.0,3.6,5.54,7.56
1534.2,63.46,2.5,3023.0,4.9,7.56,8.55
1526.5,83.25,15.2,2946.0,5.3,8.55,7.3
1518.9,214.88,10.2,2946.0,4.5,7.3,6.94
1508.8,123.33,25.4,2921.0,4.4,6.94,6.53
1488.4,189.58,0.0,2921.0,7.2,6.53,6.15
1475.7,169.67,12.7,2769.0,9.2,6.15,6.29
1452.9,163.42,0.0,2743.0,3.4,6.29,6.92
1447.8,148.79,5.1,2743.0,4.8,6.92,6.42
1465.6,52.71,30.5,2718.0,3.7,6.42,5.78
1460.5,50.38,12.7,2692.0,1.1,5.78,6.32
1450.3,182.42,0.0,2718.0,4.7,6.32,5.62
1440.2,143.79,0.0,2667.0,7.7,5.62,5.27
1440.2,64.75,0.0,2667.0,1.7,5.27,5.64
1430.0,109.04,0.0,2667.0,6.8,5.64,5.27
1414.8,118.38,0.0,2565.0,10.8,5.27,5.02
1371.6,178.92,0.0,2489.0,13.3,5.02,4.8
1320.8,265.83,0.0,2388.0,14.1,4.8,4.79
1282.7,189.75,7.6,2286.0,9.9,4.79,5.06
1290.3,67.75,35.6,2210.0,4.6,5.06,5.14
1282.7,54.04,35.6,2210.0,3.1,5.14,5.19
1262.4,140.25,15.2,2159.0,3.4,5.19,5.1
1242.1,115.08,0.0,2184.0,5.3,5.1,4.9
1237.0,154.71,17.8,2108.0,7.3,4.9,4.63
1206.5,138.21,0.0,2083.0,5.9,4.63,4.65
1186.2,97.79,5.1,2032.0,6.0,4.65,4.8
1168.4,102.54,2.5,1981.0,4.7,4.8,4.84
1155.7,91.88,7.6,1930.0,4.1,4.84,7.54
1148.1,83.96,10.2,1905.0,1.7,7.54,19.09
1143.0,94.21,5.1,1905.0,2.1,19.09,13.28
1127.8,99.96,0.0,1880.0,3.4,13.28,8.26
1110.0,215.29,0.0,1854.0,8.5,8.26,6.2
1087.1,100.58,7.6,1803.0,8.1,6.2,5.25
1049.0,193.42,0.0,1753.0,9.0,5.25,4.72
1010.9,189.67,0.0,1702.0,14.3,4.72,4.23
952.5,186.25,0.0,1676.0,16.6,4.23,3.88
896.6,199.54,0.0,1600.0,18.2,3.88,3.65
853.4,87.83,17.8,1372.0,10.0,3.65,3.53
820.4,156.38,0.0,1372.0,4.2,3.53,3.55
787.4,208.08,0.0,1295.0,7.1,3.55,3.0
751.8,272.33,0.0,1245.0,10.1,3.0,2.63
718.8,225.25,0.0,1194.0,9.5,2.63,2.39
685.8,225.25,0.0,1168.0,7.9,2.39,2.17
657.9,223.29,0.0,1092.0,8.9,2.17,2.2
647.7,125.92,25.4,1092.0,3.1,2.2,2.25
635.0,97.0,10.2,1067.0,3.0,2.25,2.09
617.2,171.0,7.6,1016.0,3.3,2.09,2.26
596.9,90.62,45.7,914.0,6.1,2.26,2.08
563.9,156.96,2.5,889.0,9.5,2.08,2.03
528.3,202.04,2.5,838.0,10.5,2.03,1.87
497.8,120.92,0.0,787.0,7.8,1.87,1.86
477.5,105.83,27.9,787.0,3.7,1.86,2.14
459.7,132.17,0.0,737.0,4.2,2.14,2.25
442.0,98.62,45.7,737.0,4.7,2.25,2.27
414.0,111.46,7.6,660.0,4.7,2.27,2.71
381.0,201.88,0.0,610.0,7.8,2.71,2.44
340.4,259.04,0.0,533.0,13.7,2.44,2.21
276.9,276.08,0.0,457.0,16.5,2.21,2.05
215.9,139.92,0.0,356.0,10.9,2.05,1.87
139.7,204.92,0.0,330.0,9.2,1.87,1.9
68.6,267.5,0.0,254.0,15.9,1.9,1.68
53.3,272.62,0.0,152.0,20.5,1.68,1.59
45.7,255.04,0.0,76.0,14.2,1.59,1.52
17.8,285.54,0.0,0.0,15.9,1.52,1.48
5.1,277.42,0.0,0.0,16.3,1.48,1.44
0.0,253.67,5.1,0.0,8.5,1.44,1.36
0.0,168.71,2.5,0.0,7.2,1.36,1.48
0.0,259.21,2.5,0.0,9.2,1.48,1.59
0.0,158.04,5.1,0.0,6.7,1.59,1.52
0.0,129.88,10.2,0.0,5.4,1.52,1.5
0.0,192.92,0.0,0.0,6.5,1.5,1.48
0.0,265.08,0.0,0.0,8.9,1.48,1.35
0.0,215.38,0.0,0.0,9.2,1.35,1.31
0.0,276.21,0.0,0.0,9.8,1.31,1.33
0.0,256.17,0.0,0.0,8.9,1.33,1.33
0.0,98.62,7.6,0.0,7.2,1.33,1.38
0.0,202.58,0.0,0.0,8.7,1.38,1.38
0.0,149.17,0.0,0.0,9.7,1.38,1.27
0.0,302.25,0.0,0.0,11.9,1.27,1.33
0.0,300.83,0.0,0.0,11.9,1.33,1.21
0.0,220.75,2.5,0.0,9.5,1.21,1.23
0.0,289.29,0.0,0.0,11.4,1.23,1.23
0.0,362.96,0.0,0.0,15.4,1.23,1.2
0.0,353.38,0.0,0.0,15.3,1.2,1.23
0.0,345.08,0.0,0.0,15.2,1.23,1.16
0.0,303.71,0.0,0.0,15.1,1.16,1.13
0.0,347.33,0.0,0.0,15.0,1.13,1.11
0.0,353.54,0.0,0.0,18.6,1.11,1.07
0.0,355.04,0.0,0.0,20.1,1.07,1.02
0.0,356.08,10.2,0.0,18.0,1.02,0.99
0.0,344.04,7.6,0.0,13.9,0.99,0.95
0.0,329.5,7.6,0.0,11.4,0.95,0.94
0.0,317.75,5.1,0.0,8.8,0.94,0.94
0.0,334.12,0.0,0.0,13.2,0.94,0.93
0.0,357.33,0.0,0.0,20.0,0.93,0.9
0.0,349.21,0.0,0.0,22.8,0.9,0.81
0.0,343.88,0.0,0.0,19.0,0.81,0.79
0.0,338.04,0.0,0.0,20.6,0.79,0.74
0.0,337.17,0.0,0.0,23.6,0.74,0.66
0.0,338.46,2.5,0.0,18.0,0.66,0.6
0.0,227.08,0.0,0.0,14.3,0.6,0.61
0.0,319.0,0.0,0.0,14.6,0.61,0.66
0.0,293.79,2.5,0.0,13.7,0.66,0.66
0.0,335.42,0.0,0.0,15.8,0.66,0.64
0.0,333.0,0.0,0.0,15.2,0.64,0.67
0.0,159.92,5.1,0.0,9.2,0.67,0.6
0.0,269.12,0.0,0.0,10.0,0.6,0.7
0.0,296.38,0.0,0.0,10.7,0.7,0.69
0.0,328.08,0.0,0.0,13.5,0.69,0.65
0.0,324.83,0.0,0.0,18.4,0.65,0.59
0.0,319.04,0.0,0.0,12.4,0.59,0.57
0.0,264.79,0.0,0.0,8.0,0.57,0.64
0.0,319.04,0.0,0.0,10.1,0.64,0.7
0.0,319.08,0.0,0.0,17.0,0.7,0.62
0.0,318.29,0.0,0.0,22.6,0.62,0.62
0.0,266.79,0.0,0.0,23.8,0.62,0.55
0.0,287.42,0.0,0.0,20.9,0.55,0.57
0.0,302.08,0.0,0.0,18.5,0.57,0.58
0.0,289.71,0.0,0.0,16.3,0.58,0.53
0.0,228.12,0.0,0.0,13.6,0.53,0.55
0.0,59.96,20.3,0.0,11.2,0.55,0.61
0.0,197.04,0.0,0.0,11.2,0.61,0.6
0.0,293.58,0.0,0.0,15.4,0.6,0.63
0.0,294.21,0.0,0.0,13.2,0.63,0.61
0.0,293.25,0.0,0.0,13.0,0.61,0.64
0.0,296.88,0.0,0.0,13.3,0.64,0.67
0.0,295.54,0.0,0.0,13.4,0.67,0.66
0.0,291.21,0.0,0.0,15.8,0.66,0.69
0.0,279.92,0.0,0.0,10.9,0.69,0.66
0.0,284.67,0.0,0.0,10.1,0.66,0.62
0.0,181.92,0.0,0.0,9.9,0.62,0.68
0.0,277.5,0.0,0.0,17.1,0.68,0.66
0.0,274.62,0.0,0.0,17.9,0.66,0.68
0.0,275.04,0.0,0.0,21.7,0.68,0.62
0.0,259.08,0.0,0.0,21.0,0.62,0.64
0.0,234.67,0.0,0.0,13.6,0.64,0.84
0.0,263.46,0.0,0.0,19.8,0.84,1.01
0.0,239.0,0.0,0.0,16.1,1.01,0.93
0.0,264.75,0.0,0.0,13.0,0.93,1.13
0.0,258.5,0.0,0.0,17.5,1.13,1.18
0.0,245.38,0.0,0.0,19.8,1.18,1.14
0.0,177.88,0.0,0.0,16.2,1.14,1.13
0.0,194.25,0.0,0.0,15.5,1.13,1.13
0.0,204.71,0.0,0.0,16.5,1.13,1.2
0.0,156.42,0.0,0.0,15.1,1.2,1.19
0.0,127.17,0.0,0.0,16.6,1.19,1.22
0.0,172.88,0.0,0.0,16.6,1.22,1.18
0.0,191.71,0.0,0.0,15.5,1.18,1.17
0.0,55.5,10.2,0.0,10.3,1.17,1.2
0.0,55.08,10.2,0.0,9.0,1.2,1.26
0.0,179.17,0.0,0.0,9.8,1.26,1.27
0.0,114.92,0.0,0.0,10.8,1.27,1.2
0.0,101.75,0.0,0.0,9.7,1.2,1.23
0.0,24.04,132.1,0.0,8.9,1.23,1.23
0.0,46.0,27.9,0.0,7.2,1.23,1.39
0.0,27.62,55.9,0.0,6.7,1.39,1.49
0.0,89.17,0.0,0.0,6.4,1.49,1.52
0.0,210.62,0.0,0.0,9.0,1.52,1.3
0.0,213.71,0.0,0.0,17.7,1.3,1.27
0.0,212.5,0.0,0.0,19.0,1.27,1.32
0.0,197.04,0.0,0.0,18.9,1.32,1.36
0.0,198.08,0.0,0.0,19.2,1.36,1.24
0.0,198.29,0.0,0.0,17.9,1.24,1.24
0.0,198.58,0.0,0.0,15.7,1.24,1.16
0.0,195.71,0.0,0.0,13.4,1.16,1.16
0.0,193.71,0.0,0.0,15.3,1.16,1.09
0.0,189.25,0.0,0.0,18.7,1.09,1.15
0.0,175.54,2.5,0.0,14.8,1.15,1.19
0.0,66.58,2.5,0.0,10.3,1.19,1.23
0.0,142.75,2.5,0.0,9.8,1.23,1.31
0.0,52.29,73.7,0.0,4.4,1.31,1.73
0.0,18.21,124.5,0.0,5.1,1.73,1.87
0.0,145.0,7.6,0.0,5.1,1.87,1.73
0.0,37.25,71.1,0.0,5.3,1.73,1.61
0.0,75.75,5.1,0.0,3.6,1.61,1.63
0.0,167.17,0.0,0.0,5.6,1.63,1.44
0.0,33.46,7.6,0.0,8.2,1.44,1.35
0.0,80.79,2.5,0.0,6.5,1.35,1.35
0.0,28.17,15.2,0.0,7.3,1.35,1.35
0.0,124.75,0.0,0.0,5.8,1.35,1.41
0.0,97.62,0.0,0.0,4.1,1.41,1.34
0.0,55.96,5.1,0.0,1.5,1.34,1.34
0.0,146.71,0.0,0.0,1.2,1.34,1.36
0.0,14.21,25.4,0.0,2.9,1.36,1.43
0.0,58.0,7.6,0.0,0.2,1.43,2.75
0.0,155.75,2.5,0.0,-1.3,2.75,1.91
0.0,142.5,0.0,0.0,4.1,1.91,1.64
0.0,145.04,0.0,0.0,6.6,1.64,1.59
0.0,140.46,0.0,0.0,11.7,1.59,1.58
0.0,139.25,0.0,0.0,11.0,1.58,1.59
0.0,81.5,0.0,0.0,4.3,1.59,1.57
0.0,132.04,0.0,0.0,6.6,1.57,1.59
0.0,133.25,0.0,0.0,11.7,1.59,1.59
0.0,127.58,0.0,0.0,12.2,1.59,1.58
0.0,22.62,50.8,0.0,8.3,1.58,1.61
0.0,13.12,50.8,0.0,8.7,1.61,1.66
0.0,14.17,50.8,0.0,5.1,1.66,1.71
2.5,21.04,25.4,0.0,1.3,1.71,4.05
15.2,48.21,2.5,51.0,-1.8,4.05,3.79
55.9,76.42,0.0,51.0,-2.4,3.79,2.98
71.1,63.92,7.6,76.0,-2.1,2.98,2.52
88.9,18.17,33.0,279.0,-0.9,2.52,2.43
81.3,49.75,0.0,279.0,-1.8,2.43,2.73
111.8,55.33,35.6,406.0,-1.0,2.73,2.62
182.9,26.92,76.2,762.0,-0.2,2.62,3.19
221.0,24.96,55.9,1041.0,-0.4,3.19,3.8
221.0,29.08,17.8,965.0,1.4,3.8,3.76
223.5,17.79,33.0,838.0,4.8,3.76,3.78
218.4,19.04,33.0,762.0,5.0,3.78,4.5
281.9,16.71,63.5,1118.0,0.6,4.5,4.87
302.3,13.75,35.6,1219.0,-0.2,4.87,4.61
302.3,88.58,2.5,1168.0,0.4,4.61,4.14
304.8,97.67,2.5,1118.0,2.9,4.14,3.63
309.9,60.75,5.1,1118.0,1.9,3.63,3.11
317.5,66.25,10.2,1143.0,-0.6,3.11,2.83
332.7,41.04,12.7,1118.0,0.4,2.83,2.67
340.4,22.12,15.2,1219.0,-0.3,2.67,2.75
342.9,34.29,2.5,1168.0,0.2,2.75,2.6
342.9,57.79,0.0,1143.0,1.3,2.6,2.47
350.5,46.67,2.5,1118.0,2.1,2.47,2.36
345.4,74.04,0.0,1118.0,3.7,2.36,2.25
368.3,26.71,20.3,1219.0,-0.4,2.25,2.17
370.8,67.88,0.0,1194.0,1.6,2.17,2.04
368.3,87.83,0.0,1168.0,5.3,2.04,1.95
368.3,50.88,0.0,1168.0,4.9,1.95,1.93
373.4,71.88,0.0,1143.0,8.0,1.93,1.86
373.4,72.0,0.0,1118.0,5.3,1.86,1.78
383.5,33.62,5.1,1092.0,2.3,1.78,1.75
378.5,47.96,0.0,1092.0,7.5,1.75,1.71
383.5,32.88,7.6,1016.0,7.1,1.71,1.69
360.7,38.29,2.5,991.0,1.0,1.69,1.9
365.8,47.17,7.6,1067.0,-0.1,1.9,1.92
378.5,15.12,12.7,1143.0,-1.8,1.92,1.87
381.0,78.12,2.5,1143.0,-1.4,1.87,1.8
406.4,31.79,22.9,1219.0,-0.2,1.8,1.78
419.1,56.88,12.7,1295.0,0.0,1.78,1.75
447.0,44.25,27.9,1346.0,0.3,1.75,1.76
492.8,22.88,40.6,1372.0,1.3,1.76,1.88
497.8,45.88,25.4,1448.0,0.0,1.88,2.3
520.7,23.5,15.2,1524.0,0.4,2.3,2.84
546.1,22.83,86.4,1422.0,2.0,2.84,3.12
538.5,23.96,27.9,1422.0,2.2,3.12,14.92
541.0,22.88,94.0,1397.0,3.3,14.92,20.82
535.9,47.12,5.1,1448.0,-2.8,20.82,14.32
535.9,78.17,0.0,1397.0,0.8,14.32,9.46
535.9,74.88,0.0,1397.0,4.5,9.46,6.54
574.0,24.0,38.1,1575.0,1.6,6.54,5.14
602.0,34.71,27.9,1626.0,0.5,5.14,4.49
609.6,62.12,10.2,1676.0,0.7,4.49,4.09
609.6,82.04,0.0,1651.0,1.9,4.09,3.67
619.8,30.83,10.2,1676.0,0.8,3.67,3.36
670.6,24.29,58.4,1956.0,0.0,3.36,3.15
711.2,30.0,40.6,1956.0,1.2,3.15,5.92
754.4,30.74,30.5,1930.0,1.9,5.92,7.61
830.6,23.21,132.1,2032.0,1.4,7.61,6.98
838.2,35.08,48.3,2083.0,0.8,6.98,7.47
843.3,32.46,63.5,2057.0,1.3,7.47,7.99
850.9,19.83,7.6,2108.0,0.1,7.99,9.64
886.5,32.25,48.3,2261.0,1.2,9.64,8.06
886.5,36.38,2.5,2235.0,1.5,8.06,6.7
894.1,57.08,7.6,2286.0,-0.2,6.7,6.06
894.1,61.62,0.0,2235.0,0.2,6.06,5.58
904.2,54.54,5.1,2184.0,1.8,5.58,5.28
952.5,27.21,40.6,2184.0,2.2,5.28,3.94
957.6,25.33,180.3,2057.0,5.7,3.94,4.66
899.2,65.12,12.7,2057.0,-0.3,4.66,12.01
899.2,82.25,0.0,2032.0,4.5,12.01,11.49
906.8,49.29,12.7,2032.0,3.3,11.49,9.37
899.2,65.58,0.0,2007.0,3.6,9.37,7.86
904.2,52.5,2.5,1956.0,2.2,7.86,6.61
896.6,97.83,0.0,1905.0,2.1,6.61,5.59
894.1,80.38,0.0,1905.0,2.2,5.59,5.1
904.2,37.33,0.0,1930.0,2.6,5.1,4.71
909.3,45.92,2.5,1956.0,0.9,4.71,3.83
901.7,61.67,2.5,1905.0,-0.5,3.83,3.46
896.6,43.12,5.1,1956.0,-2.5,3.46,3.33
911.9,55.62,5.1,1981.0,-2.8,3.33,3.11
919.5,49.5,15.2,2007.0,-3.4,3.11,2.87
944.9,41.5,17.8,2261.0,-4.6,2.87,2.93
970.3,49.5,0.0,2235.0,-2.1,2.93,2.64
985.5,61.58,33.0,2388.0,-0.3,2.64,2.53
993.1,53.46,5.1,2464.0,-1.8,2.53,2.53
1036.3,41.46,40.6,2413.0,0.3,2.53,2.37
1069.3,38.71,53.3,2794.0,1.8,2.37,2.21
1099.8,47.29,40.6,2718.0,1.9,2.21,2.08
1155.7,47.08,61.0,2870.0,-0.7,2.08,2.57
1165.9,93.92,45.7,2946.0,-1.8,2.57,2.9
1176.0,62.92,2.5,2946.0,-0.2,2.9,2.73
1196.3,110.0,27.9,2972.0,0.5,2.73,2.77
1214.1,45.25,5.1,2997.0,-0.9,2.77,2.59
1229.4,58.08,20.3,2946.0,-2.5,2.59,2.57
1229.4,41.33,12.7,2946.0,-4.3,2.57,2.75
1229.4,54.88,17.8,2896.0,-5.3,2.75,2.55
1231.9,57.21,7.6,2896.0,-5.3,2.55,2.48
1252.2,68.0,10.2,2997.0,-4.7,2.48,2.3
1303.0,83.96,17.8,3327.0,-8.1,2.3,2.21
1325.9,59.83,5.1,3531.0,-7.0,2.21,2.03
1353.8,88.96,0.0,3683.0,-3.4,2.03,2.01
1412.2,62.46,0.0,3962.0,0.1,2.01,2.05
1437.6,99.25,73.7,4013.0,-0.7,2.05,2.11
1442.7,107.0,20.3,3988.0,-2.0,2.11,2.05
1463.0,53.96,2.5,4039.0,-1.0,2.05,1.93
1475.7,69.33,22.9,4064.0,-0.9,1.93,1.89
1493.5,107.33,25.4,4166.0,-1.5,1.89,2.2
1531.6,40.38,27.9,4064.0,0.2,2.2,2.25
1572.3,69.08,76.2,3886.0,0.7,2.25,3.13
1592.6,72.46,12.7,3988.0,-2.8,3.13,12.43
1595.1,168.54,5.1,4013.0,-3.5,12.43,9.37
1638.3,105.29,0.0,4166.0,-2.0,9.37,7.49
1696.7,99.54,7.6,4394.0,-2.6,7.49,6.54
1706.9,120.08,10.2,4445.0,-2.3,6.54,5.7
1712.0,69.12,15.2,4445.0,-0.1,5.7,5.24
1715.8,113.96,19.05,4496.0,1.05,5.24,5.1
1719.6,158.79,22.9,4547.0,2.2,5.1,4.96
1722.1,187.62,20.3,4547.0,3.3,4.96,5.47
1727.2,135.67,17.8,4521.0,3.8,5.47,6.22
1757.7,129.75,22.9,4597.0,1.7,6.22,8.18
1765.3,111.58,17.8,4597.0,-0.8,8.18,10.99
1805.9,107.58,7.6,4699.0,-2.0,10.99,9.21
1813.6,90.08,2.5,4724.0,-1.6,9.21,7.02
1821.2,108.21,10.2,4674.0,-0.8,7.02,6.03
1823.7,112.79,5.1,4674.0,0.1,6.03,5.72
1823.7,180.0,2.5,4674.0,1.2,5.72,5.71
1826.3,213.88,0.0,4623.0,2.4,5.71,5.64
1828.8,199.33,10.2,4623.0,5.0,5.64,5.72
1849.1,90.25,7.6,4648.0,1.2,5.72,5.89
1849.1,171.54,2.5,4623.0,-4.7,5.89,6.1
1851.7,164.67,5.1,4648.0,0.6,6.1,6.05
1854.2,194.79,5.1,4597.0,4.2,6.05,5.83
1872.0,91.96,15.2,4623.0,2.8,5.83,5.75
1915.2,122.38,25.4,4699.0,0.0,5.75,6.25
1958.3,163.17,50.8,4801.0,-0.6,6.25,6.28
1978.7,105.08,2.5,4851.0,-1.5,6.28,5.9
1999.0,207.33,38.1,4902.0,-0.9,5.9,5.73
1999.0,226.58,0.0,4851.0,-0.7,5.73,5.34
2026.9,118.46,5.1,4928.0,-0.6,5.34,5.33
2034.5,203.96,25.4,4902.0,0.1,5.33,6.37
2034.5,106.96,0.0,4877.0,0.3,6.37,6.45
2034.5,234.5,0.0,4826.0,2.6,6.45,6.22
2067.6,99.88,5.1,4877.0,-0.2,6.22,6.18
2075.2,187.33,5.1,4801.0,-2.5,6.18,6.48
2075.2,171.12,5.1,4801.0,-1.3,6.48,6.15
2077.7,215.75,0.0,4851.0,6.3,6.15,5.64
2077.7,239.17,0.0,5817.0,6.3,5.64,5.43
2080.3,250.83,0.0,5817.0,4.1,5.43,5.63
2080.3,246.33,0.0,5791.0,6.5,5.63,5.88
2082.8,205.25,0.0,5766.0,1.9,5.88,5.98
2082.8,261.42,0.0,5740.0,1.2,5.98,6.0
2082.8,273.29,0.0,5715.0,4.7,6.0,5.5
2095.5,105.92,10.2,5740.0,1.5,5.5,5.04
2103.1,144.88,10.2,5766.0,-1.3,5.04,4.8
2108.2,244.21,0.0,5740.0,0.2,4.8,4.37
2118.4,154.96,10.2,5740.0,-2.4,4.37,4.06
2123.4,256.17,0.0,5740.0,-0.2,4.06,3.83
2120.9,290.33,0.0,5715.0,3.2,3.83,3.53
2120.9,289.83,0.0,5715.0,3.4,3.53,3.15
2120.9,280.46,0.0,5690.0,6.6,3.15,3.1
2115.8,279.08,0.0,5664.0,9.0,3.1,3.25
2105.7,260.5,0.0,5639.0,9.8,3.25,3.23
2093.0,306.04,0.0,5588.0,11.4,3.23,3.33
2080.3,316.54,0.0,5537.0,11.6,3.33,3.43
2072.6,311.62,0.0,5512.0,6.9,3.43,3.69
2062.5,312.5,0.0,5512.0,7.7,3.69,3.63
2052.3,310.04,0.0,5486.0,8.4,3.63,3.48
2049.8,145.83,0.0,5436.0,3.9,3.48,3.38
2039.6,268.33,0.0,5436.0,3.9,3.38,3.35
2067.6,138.5,25.4,5436.0,1.6,3.35,3.35
2070.1,123.46,10.2,5461.0,1.6,3.35,3.44
2059.9,207.79,0.0,5436.0,2.4,3.44,3.35
2057.4,258.46,0.0,5436.0,4.3,3.35,3.25
2047.2,256.38,0.0,5436.0,8.3,3.25,3.18
2034.5,288.83,0.0,5410.0,10.9,3.18,3.26
2019.3,104.58,0.0,5359.0,6.8,3.26,3.35
2006.6,206.29,0.0,5334.0,3.9,3.35,3.52
1991.4,290.04,0.0,5309.0,3.4,3.52,3.48
1983.7,183.54,5.1,5283.0,4.5,3.48,3.27
1963.4,276.17,0.0,5283.0,5.9,3.27,3.18
1943.1,292.83,0.0,5258.0,11.0,3.18,3.17
1932.9,174.17,10.2,5182.0,6.3,3.17,3.24
1953.3,167.75,17.8,5232.0,0.5,3.24,3.24
1943.1,182.33,0.0,5232.0,1.3,3.24,3.02
1927.9,195.21,0.0,5207.0,4.2,3.02,2.69
1920.2,309.33,0.0,5182.0,6.3,2.69,2.5
1907.5,319.75,0.0,5156.0,8.6,2.5,2.41
1887.2,300.62,0.0,5131.0,10.9,2.41,2.43
1866.9,319.92,0.0,5080.0,11.1,2.43,2.41
1839.0,341.83,0.0,5055.0,11.9,2.41,2.49
1813.6,345.75,0.0,5029.0,12.8,2.49,2.54
1783.1,353.46,0.0,4978.0,13.5,2.54,2.56
1767.8,262.42,7.6,4928.0,7.1,2.56,2.62
1755.1,189.29,10.2,4902.0,1.5,2.62,2.63
1739.9,276.38,0.0,4902.0,1.2,2.63,2.47
1724.7,156.88,2.5,4877.0,1.8,2.47,2.31
1704.3,291.54,0.0,4877.0,5.2,2.31,2.17
1684.0,312.33,0.0,4851.0,7.8,2.17,2.05
1668.8,99.04,5.1,4775.0,4.7,2.05,2.01
1656.1,114.92,10.2,4775.0,4.7,2.01,2.01
1638.3,159.5,7.6,4750.0,5.2,2.01,2.04
1605.3,328.62,0.0,4724.0,6.7,2.04,2.04
1610.4,114.29,35.6,4699.0,3.5,2.04,1.9
1574.8,254.04,0.0,4699.0,5.0,1.9,1.89
1534.2,371.38,0.0,4674.0,11.3,1.89,1.82
1496.1,310.04,0.0,4648.0,13.5,1.82,1.75
1452.9,321.75,0.0,4039.0,16.1,1.75,1.67
1399.5,357.79,0.0,2286.0,19.2,1.67,1.67
1351.3,372.79,0.0,2159.0,17.7,1.67,1.68
1305.6,374.12,0.0,2057.0,14.0,1.68,1.69
1262.4,361.33,0.0,1956.0,10.2,1.69,1.64
1229.4,212.46,15.2,1829.0,4.0,1.64,1.53
1229.4,99.92,17.8,1803.0,1.9,1.53,1.54
1214.1,254.17,5.1,1880.0,2.9,1.54,1.47
1209.0,208.08,7.6,1880.0,4.3,1.47,1.4
1193.8,244.92,0.0,1880.0,5.2,1.4,1.42
1183.6,211.0,2.5,1854.0,4.8,1.42,1.33
1181.1,99.12,12.7,1727.0,5.4,1.33,1.29
1153.2,267.54,17.8,1702.0,9.2,1.29,1.35
1115.1,108.42,22.9,1626.0,9.2,1.35,1.27
1077.0,123.17,0.0,1600.0,8.2,1.27,1.2
1046.5,174.79,0.0,1524.0,6.2,1.2,1.56
1008.4,358.38,0.0,1422.0,10.1,1.56,1.44
965.2,388.08,0.0,1219.0,14.0,1.44,1.22
916.9,386.12,0.0,1321.0,14.3,1.22,1.12
868.7,375.75,0.0,1245.0,13.1,1.12,1.04
802.6,384.38,0.0,1194.0,16.7,1.04,1.01
718.8,380.96,0.0,1067.0,19.7,1.01,0.96
650.2,352.08,0.0,965.0,16.2,0.96,0.92
581.7,368.88,0.0,889.0,15.9,0.92,0.92
513.1,371.5,0.0,787.0,16.5,0.92,0.86
436.9,351.17,0.0,711.0,19.5,0.86,0.84
312.4,376.62,0.0,686.0,24.3,0.84,0.82
94.0,373.33,0.0,483.0,26.4,0.82,0.81
81.3,377.29,0.0,203.0,28.6,0.81,0.8
20.3,373.62,0.0,25.0,26.3,0.8,0.79
17.8,357.21,0.0,25.0,16.8,0.79,0.78
0.0,208.0,0.0,0.0,11.4,0.78,0.78
0.0,361.75,0.0,0.0,13.5,0.78,0.77
0.0,378.04,0.0,0.0,15.9,0.77,0.76
0.0,377.12,0.0,0.0,15.2,0.76,0.76
0.0,376.92,0.0,0.0,16.2,0.76,0.75
0.0,382.08,0.0,0.0,19.7,0.75,0.74
0.0,170.75,0.0,0.0,11.7,0.74,0.74
0.0,365.58,0.0,0.0,12.4,0.74,0.73
0.0,370.92,0.0,0.0,16.8,0.73,0.72
0.0,377.33,0.0,0.0,16.9,0.72,0.71
0.0,376.0,0.0,0.0,17.0,0.71,0.71
0.0,373.75,0.0,0.0,16.8,0.71,0.7
0.0,369.25,0.0,0.0,20.3,0.7,0.69
0.0,374.08,0.0,0.0,16.3,0.69,0.68
0.0,350.0,0.0,0.0,12.2,0.68,0.68
0.0,318.83,0.0,0.0,10.3,0.68,0.67
0.0,361.54,0.0,0.0,13.1,0.67,0.66
0.0,367.79,0.0,0.0,15.5,0.66,0.66
0.0,364.67,0.0,0.0,16.1,0.66,0.65
0.0,366.38,0.0,0.0,12.6,0.65,0.64
0.0,365.83,0.0,0.0,9.1,0.64,0.64
0.0,364.88,0.0,0.0,11.5,0.64,0.63
0.0,357.17,0.0,0.0,14.2,0.63,0.62
0.0,356.58,0.0,0.0,18.3,0.62,0.61
0.0,357.46,0.0,0.0,17.8,0.61,0.61
0.0,355.75,0.0,0.0,18.1,0.61,0.6
0.0,309.92,0.0,0.0,16.4,0.6,0.59
0.0,330.67,0.0,0.0,18.1,0.59,0.59
0.0,347.08,0.0,0.0,21.3,0.59,0.6
0.0,283.08,0.0,0.0,25.1,0.6,0.62
0.0,96.62,0.0,0.0,23.7,0.62,0.64
0.0,287.5,0.0,0.0,19.9,0.64,0.71
0.0,328.33,0.0,0.0,22.6,0.71,0.73
0.0,313.38,0.0,0.0,21.9,0.73,0.7
0.0,335.54,0.0,0.0,21.8,0.7,0.7
0.0,316.33,5.1,0.0,16.4,0.7,0.7
0.0,132.33,10.2,0.0,12.7,0.7,0.73
0.0,108.5,12.7,0.0,11.8,0.73,0.71
0.0,244.33,0.0,0.0,8.2,0.71,0.7
0.0,320.0,0.0,0.0,14.3,0.7,0.7
0.0,313.54,0.0,0.0,18.7,0.7,0.68
