WESD,GHI,PRCP,SNWD,TAVG,DISCHRG_LAG,DISCHRG
2415.5,285.88,0.0,4267.0,4.3,11.88,13.67
2402.8,214.21,0.0,4242.0,4.2,13.67,14.99
2364.7,178.79,0.0,4166.0,3.9,14.99,17.83
2352.0,140.83,0.0,4115.0,3.2,17.83,24.54
2344.4,228.0,0.0,4089.0,3.8,24.54,26.21
2339.3,158.96,2.5,4064.0,2.3,26.21,27.85
2347.0,135.42,0.0,4064.0,1.3,27.85,27.54
2349.5,132.75,0.0,4039.0,1.5,27.54,28.44
2344.4,198.58,12.7,4013.0,2.5,28.44,28.62
2359.7,110.54,0.0,4013.0,1.7,28.62,31.38
2364.7,182.96,17.8,4089.0,0.9,31.38,35.33
2402.8,160.54,0.0,4191.0,0.7,35.33,34.82
2395.2,219.71,2.5,4115.0,2.3,34.82,33.15
2392.7,141.62,5.1,4013.0,6.9,33.15,31.28
2377.4,165.92,2.5,3988.0,1.5,31.28,50.87
2354.6,283.96,10.2,3962.0,3.4,50.87,38.97
2372.4,166.67,5.1,3962.0,3.6,38.97,35.45
2362.2,173.0,0.0,4140.0,-0.9,35.45,44.21
2352.0,259.67,5.1,4039.0,2.0,44.21,32.69
2341.9,250.33,2.5,3937.0,5.2,32.69,26.6
2341.9,156.12,0.0,3988.0,0.9,26.6,37.79
2326.6,317.0,0.0,3912.0,4.7,37.79,33.23
2324.1,341.62,0.0,3810.0,8.6,33.23,34.49
2316.5,312.96,0.0,3734.0,10.8,34.49,45.59
2306.3,299.33,2.5,3632.0,11.9,45.59,57.03
2298.7,270.25,7.6,3531.0,9.6,57.03,62.72
2293.6,168.38,0.0,3480.0,3.9,62.72,67.84
2288.5,183.12,5.1,3454.0,2.8,67.84,63.66
2265.7,228.79,0.0,3404.0,3.3,63.66,46.59
2237.7,177.17,10.2,3378.0,4.0,46.59,39.02
2225.0,167.29,2.5,3353.0,5.2,39.02,37.97
2222.5,212.12,0.0,3302.0,4.3,37.97,46.58
2212.3,299.88,0.0,3226.0,5.6,46.58,48.68
2181.9,274.58,5.1,3150.0,6.3,48.68,43.69
2153.9,97.17,0.0,3124.0,3.8,43.69,45.21
2151.4,188.25,0.0,3099.0,1.0,45.21,44.61
2115.8,179.04,0.0,3099.0,1.4,44.61,39.91
2085.3,166.71,0.0,3073.0,2.6,39.91,33.82
2077.7,228.75,2.5,2997.0,5.4,33.82,28.59
2067.6,151.62,0.0,2921.0,5.6,28.59,45.26
2065.0,248.71,0.0,2845.0,5.8,45.26,55.28
2047.2,347.12,0.0,2769.0,9.3,55.28,48.31
2006.6,313.62,0.0,2692.0,13.5,48.31,46.83
2014.2,297.58,35.6,2565.0,15.1,46.83,62.51
1996.4,122.38,2.5,2489.0,9.8,62.51,102.64
1930.4,166.71,0.0,2464.0,1.8,102.64,92.47
1879.6,253.25,0.0,2438.0,3.8,92.47,50.44
1859.3,224.46,0.0,2388.0,3.8,50.44,39.56
1833.9,300.21,2.5,2286.0,4.3,39.56,36.08
1823.7,163.83,5.1,2261.0,3.4,36.08,33.94
1803.4,204.79,0.0,2235.0,5.8,33.94,30.01
1798.3,198.54,2.5,2210.0,2.7,30.01,37.47
1772.9,201.25,5.1,2159.0,2.7,37.47,34.78
1785.6,204.54,5.1,2184.0,1.7,34.78,36.47
1793.2,157.96,0.0,2083.0,4.0,36.47,38.69
1750.1,170.17,0.0,2032.0,7.1,38.69,55.27
1724.7,151.67,0.0,1981.0,7.0,55.27,56.0
1706.9,162.5,0.0,1930.0,5.3,56.0,54.68
1671.3,187.83,5.1,1905.0,2.7,54.68,53.74
1678.9,157.67,0.0,1905.0,1.7,53.74,48.28
1645.9,166.25,0.0,1854.0,3.0,48.28,40.2
1640.8,162.08,0.0,1829.0,3.2,40.2,41.45
1610.4,172.0,0.0,1778.0,5.8,41.45,36.37
1597.7,342.71,0.0,1626.0,10.2,36.37,40.9
1511.3,321.79,0.0,1524.0,12.5,40.9,53.69
1450.3,133.67,0.0,1397.0,8.1,53.69,61.83
1402.1,223.04,0.0,1346.0,7.3,61.83,74.77
1343.7,341.12,0.0,1245.0,11.3,74.77,56.44
1275.1,300.33,5.1,1118.0,14.0,56.44,66.2
1219.2,165.38,0.0,991.0,10.0,66.2,81.99
1127.8,353.79,2.5,889.0,11.9,81.99,61.89
1038.9,253.46,2.5,762.0,10.5,61.89,58.12
1010.9,146.88,2.5,686.0,5.0,58.12,55.4
975.4,151.71,0.0,635.0,5.0,55.4,44.04
924.6,291.21,0.0,533.0,10.1,44.04,43.88
896.6,171.58,10.2,432.0,5.2,43.88,55.56
871.2,157.42,0.0,381.0,4.0,55.56,54.37
840.7,134.5,0.0,356.0,4.3,54.37,56.61
820.4,90.38,0.0,279.0,4.3,56.61,45.73
795.0,132.04,0.0,229.0,5.7,45.73,37.57
746.8,345.25,0.0,102.0,9.0,37.57,32.27
688.3,260.12,0.0,76.0,8.1,32.27,35.68
655.3,153.46,0.0,76.0,5.2,35.68,37.84
604.5,188.71,2.5,25.0,6.9,37.84,31.26
553.7,170.71,0.0,25.0,7.0,31.26,35.94
492.8,302.29,2.5,0.0,8.5,35.94,51.37
429.3,285.46,2.5,0.0,9.0,51.37,41.57
375.9,199.29,0.0,0.0,5.7,41.57,45.61
302.3,341.5,0.0,0.0,8.3,45.61,33.64
221.0,352.83,0.0,0.0,11.3,33.64,30.62
137.2,297.0,0.0,0.0,12.9,30.62,34.99
38.1,253.79,0.0,0.0,11.3,34.99,40.96
2.5,135.75,0.0,0.0,8.8,40.96,39.16
0.0,338.04,0.0,0.0,11.7,39.16,35.43
0.0,315.96,0.0,0.0,14.3,35.43,39.26
0.0,352.46,0.0,0.0,17.8,39.26,46.62
0.0,340.42,0.0,0.0,15.4,46.62,48.17
0.0,333.04,0.0,0.0,11.8,48.17,43.38
0.0,209.58,0.0,0.0,9.0,43.38,33.68
0.0,144.88,0.0,0.0,6.1,33.68,26.41
0.0,326.79,0.0,0.0,10.5,26.41,21.01
0.0,344.04,0.0,0.0,18.4,21.01,26.25
0.0,344.0,0.0,0.0,20.4,26.25,36.22
0.0,340.46,0.0,0.0,16.0,36.22,34.3
0.0,342.5,0.0,0.0,17.3,34.3,30.63
0.0,332.79,0.0,0.0,22.5,30.63,32.71
0.0,288.5,0.0,0.0,19.1,32.71,38.29
0.0,288.17,0.0,0.0,13.4,38.29,28.69
0.0,282.29,0.0,0.0,12.3,28.69,22.66
0.0,198.25,0.0,0.0,11.0,22.66,20.96
0.0,318.75,0.0,0.0,14.2,20.96,19.74
0.0,326.08,5.1,0.0,13.4,19.74,20.44
0.0,94.04,2.5,0.0,6.8,20.44,21.96
0.0,149.04,0.0,0.0,6.2,21.96,23.37
0.0,112.54,0.0,0.0,7.4,23.37,16.98
0.0,302.71,0.0,0.0,10.0,16.98,14.42
0.0,313.67,0.0,0.0,12.2,14.42,14.6
0.0,260.62,0.0,0.0,9.6,14.6,13.82
0.0,223.12,0.0,0.0,6.2,13.82,10.35
0.0,272.38,0.0,0.0,7.8,10.35,8.01
0.0,306.0,0.0,0.0,11.7,8.01,7.96
0.0,307.96,0.0,0.0,18.0,7.96,10.97
0.0,302.08,0.0,0.0,21.7,10.97,16.19
0.0,286.21,0.0,0.0,18.8,16.19,21.65
0.0,299.79,0.0,0.0,15.6,21.65,18.0
0.0,263.67,0.0,0.0,13.3,18.0,14.79
0.0,146.79,10.2,0.0,10.9,14.79,13.57
0.0,57.12,0.0,0.0,9.3,13.57,27.62
0.0,270.17,0.0,0.0,8.6,27.62,31.52
0.0,276.54,0.0,0.0,11.9,31.52,14.34
0.0,198.58,0.0,0.0,9.8,14.34,10.97
0.0,284.67,0.0,0.0,10.3,10.97,8.94
0.0,284.54,0.0,0.0,11.0,8.94,7.98
0.0,282.33,0.0,0.0,11.3,7.98,7.35
0.0,280.75,2.5,0.0,12.8,7.35,6.73
0.0,257.54,0.0,0.0,8.1,6.73,6.09
0.0,238.75,0.0,0.0,6.7,6.09,4.86
0.0,144.83,0.0,0.0,6.4,4.86,4.83
0.0,238.21,0.0,0.0,10.9,4.83,6.26
0.0,172.71,0.0,0.0,10.8,6.26,8.26
0.0,254.71,0.0,0.0,15.4,8.26,8.07
0.0,252.75,0.0,0.0,19.4,8.07,7.85
0.0,245.21,0.0,0.0,13.6,7.85,8.33
0.0,245.17,0.0,0.0,14.4,8.33,7.95
0.0,254.42,0.0,0.0,11.8,7.95,8.15
0.0,249.46,0.0,0.0,12.8,8.15,5.96
0.0,248.54,0.0,0.0,17.6,5.96,6.83
0.0,243.46,0.0,0.0,18.6,6.83,7.45
0.0,236.08,0.0,0.0,16.5,7.45,7.04
0.0,215.38,0.0,0.0,13.7,7.04,5.9
0.0,181.88,0.0,0.0,12.7,5.9,4.37
0.0,139.21,0.0,0.0,11.4,4.37,3.67
0.0,150.92,0.0,0.0,12.9,3.67,4.46
0.0,180.83,0.0,0.0,15.8,4.46,6.38
0.0,179.67,0.0,0.0,14.9,6.38,5.84
0.0,88.42,7.6,0.0,10.1,5.84,10.32
0.0,23.5,2.5,0.0,7.5,10.32,28.54
0.0,146.62,0.0,0.0,7.3,28.54,14.34
0.0,140.79,5.1,0.0,8.3,14.34,7.85
0.0,93.08,81.3,0.0,7.9,7.85,8.36
0.0,23.67,35.6,0.0,6.8,8.36,59.03
2.5,25.62,43.2,25.0,4.7,59.03,99.67
2.5,32.62,15.2,51.0,3.4,99.67,87.14
5.1,25.42,0.0,51.0,2.2,87.14,63.6
0.0,131.42,0.0,0.0,6.0,63.6,41.18
0.0,194.96,0.0,0.0,14.4,41.18,28.37
0.0,197.04,0.0,0.0,17.5,28.37,20.94
0.0,176.75,0.0,0.0,17.2,20.94,16.02
0.0,116.71,0.0,0.0,16.8,16.02,13.2
0.0,168.67,0.0,0.0,16.9,13.2,11.91
0.0,179.21,0.0,0.0,14.7,11.91,10.87
0.0,117.25,0.0,0.0,8.9,10.87,8.94
0.0,154.17,0.0,0.0,10.3,8.94,8.11
0.0,170.54,0.0,0.0,12.5,8.11,9.17
0.0,163.33,0.0,0.0,13.3,9.17,9.27
0.0,43.5,10.2,0.0,7.6,9.27,9.7
0.0,41.71,48.3,0.0,6.3,9.7,9.49
27.9,23.75,33.0,51.0,2.1,9.49,65.98
58.4,26.12,12.7,102.0,1.5,65.98,41.35
48.3,103.71,43.2,51.0,1.3,41.35,61.06
83.8,53.79,5.1,127.0,1.4,61.06,59.35
86.4,82.79,2.5,178.0,1.1,59.35,55.92
83.8,84.42,12.7,178.0,0.8,55.92,36.16
71.1,48.21,0.0,102.0,4.4,36.16,60.01
66.0,90.42,7.6,76.0,2.6,60.01,44.62
61.0,54.54,5.1,51.0,3.2,44.62,39.04
68.6,64.92,2.5,76.0,1.8,39.04,45.05
68.6,61.83,7.6,51.0,0.3,45.05,29.43
78.7,96.96,0.0,254.0,-2.0,29.43,22.81
78.7,81.42,15.2,203.0,-2.5,22.81,17.79
104.1,47.08,0.0,279.0,-3.2,17.79,14.9
101.6,138.46,2.5,254.0,-7.3,14.9,12.72
96.5,111.5,2.5,229.0,-4.8,12.72,10.37
104.1,105.62,0.0,203.0,-2.5,10.37,8.85
111.8,35.29,0.0,178.0,1.2,8.85,7.97
94.0,46.5,0.0,102.0,4.0,7.97,13.24
76.2,81.42,15.2,51.0,3.4,13.24,15.73
109.2,61.67,0.0,178.0,0.6,15.73,25.44
111.8,104.38,0.0,127.0,1.9,25.44,19.93
111.8,115.33,0.0,102.0,11.0,19.93,15.74
104.1,109.12,25.4,102.0,9.7,15.74,13.81
106.7,32.04,53.3,51.0,5.7,13.81,26.91
50.8,21.17,45.7,0.0,6.5,26.91,138.82
53.3,26.25,0.0,25.0,0.5,138.82,132.15
48.3,108.58,0.0,0.0,-1.3,132.15,47.49
71.1,39.46,0.0,25.0,-5.0,47.49,29.81
127.0,105.96,5.1,51.0,-6.5,29.81,21.09
127.0,52.04,0.0,76.0,-5.1,21.09,15.99
121.9,41.75,0.0,102.0,-4.2,15.99,13.76
119.4,47.75,27.9,51.0,-5.6,13.76,11.05
144.8,31.21,50.8,406.0,-4.2,11.05,9.87
228.6,29.71,15.2,787.0,-2.4,9.87,12.97
251.5,36.67,22.9,864.0,-3.7,12.97,12.42
312.4,56.38,35.6,1219.0,-1.7,12.42,12.5
355.6,29.25,27.9,1194.0,0.5,12.5,15.6
388.6,27.92,25.4,1067.0,4.1,15.6,37.65
414.0,27.67,15.2,1295.0,-1.0,37.65,51.67
439.4,42.04,7.6,1499.0,-2.7,51.67,33.94
475.0,31.96,0.0,1092.0,-1.1,33.94,26.15
464.8,76.08,2.5,1549.0,-1.3,26.15,23.96
459.7,40.33,0.0,1524.0,-0.8,23.96,19.02
459.7,36.08,10.2,1473.0,-2.3,19.02,15.27
482.6,18.83,2.5,1600.0,-1.5,15.27,15.07
487.7,40.21,0.0,1600.0,-2.6,15.07,16.27
492.8,31.58,2.5,1600.0,-2.1,16.27,13.64
513.1,23.21,2.5,1600.0,-1.0,13.64,12.72
518.2,61.5,0.0,1575.0,-2.0,12.72,12.76
518.2,68.21,20.3,1549.0,0.1,12.76,11.22
556.3,36.75,0.0,1753.0,-1.5,11.22,12.73
556.3,72.67,2.5,1727.0,-1.1,12.73,12.19
561.3,72.5,0.0,1651.0,8.9,12.19,11.53
563.9,54.12,0.0,1626.0,4.9,11.53,12.63
561.3,71.0,0.0,1575.0,6.1,12.63,11.18
561.3,71.25,0.0,1549.0,7.7,11.18,10.47
563.9,26.54,2.5,1549.0,1.4,10.47,10.36
569.0,32.5,17.8,1448.0,3.8,10.36,10.31
561.3,12.62,2.5,1372.0,2.4,10.31,45.88
561.3,36.62,0.0,1397.0,-1.3,45.88,45.9
566.4,38.17,0.0,1422.0,-2.6,45.9,27.83
579.1,47.71,0.0,1473.0,-3.4,27.83,20.21
581.7,68.92,10.2,1448.0,-3.0,20.21,14.9
607.1,35.38,5.1,1524.0,-1.3,14.9,12.55
624.8,31.5,12.7,1702.0,-1.8,12.55,12.04
670.6,26.38,20.3,1905.0,-2.0,12.04,11.6
698.5,18.67,5.1,1956.0,-0.8,11.6,14.16
708.7,24.92,7.6,1930.0,-2.1,14.16,16.64
772.2,22.54,20.3,2007.0,-1.3,16.64,14.98
835.7,17.58,7.6,2184.0,-1.4,14.98,19.69
863.6,29.71,63.5,2235.0,-0.7,19.69,23.19
947.4,14.88,0.0,2286.0,-1.1,23.19,42.07
937.3,61.58,0.0,2184.0,-6.2,42.07,45.52
939.8,40.75,2.5,2210.0,-1.8,45.52,26.54
944.9,62.79,15.2,2159.0,3.5,26.54,19.3
967.7,23.75,15.2,2210.0,1.2,19.3,15.52
1008.4,23.21,0.0,2388.0,-1.9,15.52,15.15
1016.0,20.5,2.5,2413.0,-1.6,15.15,13.52
1018.5,50.25,0.0,2388.0,-1.7,13.52,11.18
1026.2,21.92,20.3,2337.0,-1.8,11.18,9.54
1082.0,21.88,5.1,2616.0,-1.4,9.54,9.78
1097.3,32.79,30.5,2642.0,-0.4,9.78,10.78
1155.7,18.87,43.2,2718.0,0.3,10.78,19.64
1226.8,17.96,2.5,3150.0,-1.0,19.64,46.45
1257.3,30.38,30.5,3150.0,-2.8,46.45,36.3
1310.6,26.21,30.5,3353.0,-1.1,36.3,28.95
1358.9,24.54,15.2,3429.0,-2.1,28.95,24.88
1379.2,46.71,0.0,3404.0,-1.2,24.88,23.71
1381.8,51.08,7.6,3353.0,-2.1,23.71,18.53
1386.8,33.08,0.0,3226.0,-2.2,18.53,14.82
1389.4,60.29,17.8,3226.0,-3.4,14.82,12.04
1407.2,34.71,10.2,3327.0,-0.4,12.04,10.42
1445.3,20.71,40.6,3480.0,0.1,10.42,12.95
1546.9,19.92,15.2,3429.0,1.4,12.95,34.89
1539.2,29.92,12.7,3302.0,-3.1,34.89,87.64
1539.2,66.46,43.2,3251.0,1.1,87.64,32.0
1551.9,44.54,5.1,3200.0,-0.2,32.0,22.31
1554.5,56.04,5.1,3200.0,-1.3,22.31,17.7
1567.2,51.58,0.0,3226.0,-1.4,17.7,15.46
1567.2,83.54,2.5,3226.0,-1.9,15.46,13.21
1564.6,68.12,0.0,3200.0,-0.8,13.21,11.6
1567.2,38.54,0.0,3200.0,-2.4,11.6,9.34
1569.7,83.21,0.0,3124.0,-3.3,9.34,8.0
1569.7,93.08,0.0,3099.0,-5.3,8.0,6.7
1569.7,88.58,2.5,3099.0,-4.0,6.7,5.73
1577.3,35.79,0.0,3124.0,-4.9,5.73,5.27
1585.0,58.88,0.0,3124.0,-5.3,5.27,4.94
1587.5,82.08,5.1,3150.0,-7.1,4.94,4.25
1592.6,41.04,5.1,3175.0,-5.1,4.25,3.8
1602.7,44.75,0.0,3150.0,-2.9,3.8,3.49
1602.7,76.46,20.3,3124.0,-3.7,3.49,3.18
1625.6,38.33,40.6,3226.0,-2.3,3.18,3.06
1661.2,31.58,43.2,3353.0,0.1,3.06,3.7
1706.9,38.75,20.3,3683.0,0.5,3.7,9.38
1739.9,35.75,0.0,3861.0,-3.2,9.38,15.52
1742.4,104.92,12.7,3810.0,-4.2,15.52,11.12
1778.0,54.58,2.5,3886.0,-3.0,11.12,9.32
1788.2,71.0,17.8,3912.0,-2.0,9.32,8.99
1884.7,58.25,7.6,4166.0,-3.0,8.99,9.06
1907.5,71.17,2.5,4216.0,-6.1,9.06,8.21
1907.5,69.79,0.0,4267.0,-8.1,8.21,6.8
1910.1,76.33,0.0,4191.0,-10.1,6.8,5.75
1915.2,37.42,0.0,4166.0,-12.4,5.75,5.0
1971.0,115.83,2.5,4166.0,-14.4,5.0,4.2
1966.0,81.96,10.2,4140.0,-14.3,4.2,3.66
1981.2,74.83,2.5,4166.0,-9.8,3.66,3.38
1996.4,72.96,10.2,4191.0,-4.7,3.38,3.23
2016.8,89.0,7.6,4267.0,-2.0,3.23,3.33
2052.3,73.12,2.5,4293.0,-3.8,3.33,3.33
2054.9,102.04,10.2,4318.0,-4.6,3.33,3.04
2072.6,85.21,5.1,4496.0,-4.1,3.04,2.91
2108.2,78.29,2.5,4521.0,-3.6,2.91,3.06
2136.1,65.62,7.6,4521.0,-4.1,3.06,2.87
2153.9,52.5,20.3,4724.0,-1.4,2.87,3.52
2222.5,61.21,33.0,4902.0,-1.1,3.52,15.91
2245.4,98.67,2.5,5029.0,-5.4,15.91,14.39
2240.3,151.12,20.3,5080.0,-5.6,14.39,9.41
2288.5,78.88,7.6,5207.0,-4.5,9.41,8.65
2319.0,110.62,2.5,5258.0,-4.7,8.65,7.5
2324.1,126.75,7.6,5283.0,-5.9,7.5,6.08
2326.6,71.5,0.0,5309.0,-2.1,6.08,5.27
2324.1,76.33,0.0,5258.0,-2.55,5.27,4.8
2321.6,81.17,0.0,5207.0,-3.0,4.8,4.34
2324.1,153.04,5.1,5156.0,-0.3,4.34,4.14
2339.3,104.75,5.1,5131.0,2.0,4.14,4.33
2339.3,52.54,0.0,5156.0,-0.4,4.33,6.66
2357.1,112.38,10.2,5182.0,-2.8,6.66,8.09
2372.4,87.33,0.0,5232.0,-4.2,8.09,7.4
2367.3,185.79,0.0,5156.0,-3.2,7.4,6.44
2364.7,136.58,2.5,5004.0,-2.7,6.44,5.79
2362.2,163.71,0.0,4978.0,-3.2,5.79,5.02
2362.2,202.17,0.0,4902.0,-1.8,5.02,4.38
2362.2,161.25,0.0,4851.0,0.2,4.38,4.12
2357.1,171.42,2.5,4826.0,3.8,4.12,4.03
2364.7,83.83,0.0,4851.0,0.0,4.03,4.67
2367.3,112.25,2.5,4826.0,-4.3,4.67,5.15
2367.3,194.33,0.0,4826.0,-2.3,5.15,4.57
2357.1,199.96,5.1,4801.0,3.0,4.57,4.37
2357.1,111.67,2.5,4801.0,1.7,4.37,5.0
2367.3,97.12,5.1,4928.0,-1.8,5.0,7.33
2402.8,129.17,5.1,5055.0,-1.9,7.33,8.06
2423.2,90.29,0.0,5105.0,-3.6,8.06,8.18
2430.8,137.46,2.5,5105.0,-3.4,8.18,7.95
2430.8,145.21,2.5,5156.0,-3.0,7.95,6.59
2438.4,135.71,0.0,5182.0,-1.8,6.59,6.44
2435.9,160.92,0.0,5131.0,-1.3,6.44,6.01
2433.3,72.17,0.0,5080.0,-1.3,6.01,6.06
2425.7,121.54,20.3,5105.0,0.0,6.06,6.18
2512.1,98.46,7.6,5410.0,-2.8,6.18,10.48
2507.0,177.17,0.0,5385.0,-5.4,10.48,12.44
2504.4,174.29,5.1,5359.0,-4.2,12.44,9.53
2496.8,178.46,0.0,5334.0,2.3,9.53,7.96
2491.7,163.67,0.0,5284.9,2.5,7.96,7.86
2489.2,185.54,5.1,5235.8,-0.1,7.86,8.12
2517.1,135.62,0.0,5186.7,1.1,8.12,8.39
2527.3,159.79,0.0,5137.6,-2.9,8.39,13.02
2527.3,262.67,2.5,5088.5,-1.1,13.02,12.08
2527.3,259.67,10.2,5039.4,1.1,12.08,10.99
2560.3,118.75,2.5,4990.3,-1.7,10.99,10.93
2565.4,141.17,5.1,4941.2,-3.8,10.93,10.41
2560.3,144.25,7.6,4892.1,-3.7,10.41,8.67
2593.3,202.5,0.0,4843.0,-6.1,8.67,7.55
2593.3,255.21,0.0,4793.9,-3.7,7.55,6.21
2585.7,286.92,0.0,4744.8,-0.4,6.21,5.4
2585.7,292.17,0.0,4695.7,1.8,5.4,5.01
2575.6,295.21,0.0,4646.6,5.7,5.01,5.43
2557.8,294.79,0.0,4597.5,8.8,5.43,8.92
2540.0,295.79,0.0,4548.4,10.8,8.92,17.91
2514.6,300.38,0.0,4499.3,11.4,17.91,30.97
2489.2,293.25,0.0,4450.2,9.5,30.97,40.58
2484.1,306.75,0.0,4401.1,5.8,40.58,40.43
2466.3,305.54,0.0,4352.0,7.0,40.43,33.33
2451.1,289.79,0.0,4302.9,6.7,33.33,32.67
2433.3,270.75,0.0,4253.8,4.2,32.67,32.71
2425.7,198.17,0.0,4204.7,2.9,32.71,29.66
2430.8,223.12,0.0,4155.6,0.9,29.66,29.17
2438.4,232.21,0.0,4106.5,0.3,29.17,27.17
2438.4,223.29,0.0,4057.4,1.0,27.17,22.42
2443.5,161.0,0.0,4008.3,1.3,22.42,21.06
2430.8,138.79,0.0,3959.2,3.4,21.06,19.78
2407.9,280.88,5.1,3910.1,7.8,19.78,23.53
2407.9,173.25,0.0,3861.0,4.1,23.53,36.89
2428.2,229.42,0.0,3790.52,1.6,36.89,42.97
2413.0,293.25,0.0,3720.03,2.6,42.97,35.1
2415.5,189.0,0.0,3649.55,1.9,35.1,29.02
2425.7,280.25,0.0,3579.06,3.1,29.02,26.35
2402.8,264.88,2.5,3508.58,7.4,26.35,28.24
2407.9,134.71,2.5,3438.1,6.1,28.24,29.04
2430.8,197.83,0.0,3367.61,-1.1,29.04,33.76
2440.9,183.25,0.0,3297.13,-0.5,33.76,24.97
2440.9,294.21,0.0,3226.65,2.3,24.97,19.46
2425.7,247.58,0.0,3156.16,3.2,19.46,17.91
2405.4,332.79,0.0,3085.68,6.2,17.91,19.69
2405.4,212.58,0.0,3015.19,5.2,19.69,26.25
2433.3,316.25,0.0,2944.71,7.3,26.25,30.49
2369.8,350.58,0.0,2874.23,8.7,30.49,42.94
2377.4,342.33,0.0,2803.74,9.9,42.94,48.39
2329.2,337.42,7.6,2733.26,10.1,48.39,53.89
2392.7,175.0,15.2,2662.77,4.2,53.89,54.67
2407.95,229.75,0.0,2592.29,-1.1,54.67,48.93
2423.2,292.54,7.6,2521.81,-0.5,48.93,32.56
2377.4,264.54,0.0,2451.32,1.7,32.56,22.61
2311.4,311.88,0.0,2380.84,5.2,22.61,21.55
2303.8,359.96,2.5,2310.35,7.5,21.55,25.26
2357.1,139.71,0.0,2239.87,4.6,25.26,32.12
2392.7,155.21,0.0,2169.39,3.4,32.12,39.05
2359.7,254.75,0.0,2098.9,4.8,39.05,37.81
2331.7,279.79,20.3,2028.42,4.5,37.81,42.85
2341.9,233.33,2.5,1957.94,2.4,42.85,46.12
2306.3,242.75,0.0,1887.45,1.6,46.12,47.22
2253.0,365.12,0.0,1816.97,7.9,47.22,35.55
2232.7,300.58,0.0,1746.48,10.2,35.55,34.32
2098.07,282.5,0.0,1676.0,11.9,34.32,44.82
1963.43,350.29,0.0,1631.89,15.2,44.82,60.74
1828.8,372.83,0.0,1587.79,15.3,60.74,74.29
1846.6,327.42,0.0,1543.68,11.6,74.29,73.05
1856.7,289.96,10.2,1499.58,5.8,73.05,60.0
1905.0,222.42,0.0,1455.47,2.0,60.0,49.83
1920.2,205.83,0.0,1411.37,0.5,49.83,36.19
1907.5,316.25,2.5,1367.26,2.0,36.19,25.92
1894.8,300.96,0.0,1323.16,3.8,25.92,21.4
1882.1,282.58,2.5,1279.05,3.1,21.4,21.93
1902.5,301.29,2.5,1234.95,2.7,21.93,22.44
1887.2,177.38,0.0,1190.84,3.9,22.44,19.93
1879.6,320.88,5.1,1146.74,7.5,19.93,23.49
1844.0,224.58,0.0,1102.63,7.8,23.49,42.96
1788.2,238.21,0.0,1058.53,7.3,42.96,52.86
1775.5,269.88,0.0,1014.42,4.8,52.86,45.94
1732.3,337.5,0.0,970.32,6.9,45.94,43.57
1689.1,382.0,0.0,926.21,9.9,43.57,41.03
1638.3,357.29,0.0,882.11,10.7,41.03,42.62
1600.2,198.25,0.0,838.0,8.1,42.62,42.64
1544.3,345.75,0.0,793.89,12.4,42.64,44.19
1491.0,358.71,0.0,749.79,16.9,44.19,57.12
1430.0,378.08,0.0,705.68,14.8,57.12,62.44
1369.1,360.04,0.0,661.58,12.7,62.44,57.16
1303.0,336.62,0.0,617.47,13.7,57.16,56.45
1214.1,356.96,0.0,573.37,17.6,56.45,66.81
1104.9,368.62,0.0,529.26,21.5,66.81,76.09
1008.4,367.42,0.0,485.16,25.3,76.09,79.73
891.5,366.88,0.0,441.05,26.5,79.73,76.98
789.9,369.88,0.0,396.95,28.2,76.98,73.04
683.3,366.62,0.0,352.84,18.3,73.04,68.27
622.3,206.96,0.0,308.74,11.0,68.27,54.06
548.6,249.33,0.0,264.63,11.7,54.06,44.08
439.4,368.0,0.0,220.53,13.5,44.08,41.95
330.2,372.29,0.0,176.42,13.9,41.95,38.15
221.0,351.42,0.0,132.32,14.1,38.15,36.09
96.5,371.21,0.0,88.21,16.1,36.09,36.69
22.9,210.33,0.0,44.11,11.4,36.69,31.95
0.0,322.54,0.0,0.0,10.8,31.95,27.57
0.0,327.96,0.0,0.0,14.5,27.57,28.71
0.0,367.38,0.0,0.0,14.7,28.71,29.16
0.0,367.54,0.0,0.0,14.9,29.16,25.63
0.0,358.58,0.0,0.0,15.6,25.63,25.31
0.0,340.04,0.0,0.0,16.5,25.31,27.57
0.0,360.33,0.0,0.0,14.4,27.57,25.36
0.0,317.29,0.0,0.0,10.6,25.36,21.07
0.0,160.62,0.0,0.0,7.8,21.07,17.52
0.0,312.46,0.0,0.0,10.5,17.52,15.13
0.0,343.42,0.0,0.0,12.6,15.13,15.81
0.0,340.04,0.0,0.0,14.5,15.81,16.21
0.0,351.29,0.0,0.0,10.8,16.21,15.79
0.0,256.12,0.0,0.0,7.2,15.79,13.03
0.0,340.25,0.0,0.0,9.1,13.03,10.11
0.0,346.71,0.0,0.0,11.3,10.11,9.98
0.0,341.38,0.0,0.0,14.5,9.98,11.85
0.0,343.38,0.0,0.0,14.9,11.85,14.75
0.0,341.62,0.0,0.0,15.0,14.75,14.78
0.0,342.67,0.0,0.0,15.2,14.78,14.7
0.0,328.67,0.0,0.0,16.1,14.7,14.71
0.0,337.04,0.0,0.0,18.2,14.71,13.77
0.0,327.08,0.0,0.0,22.5,13.77,14.97
0.0,164.04,0.0,0.0,21.6,14.97,18.02
0.0,102.88,0.0,0.0,15.5,18.02,20.94
0.0,295.21,0.0,0.0,17.5,20.94,19.54
